"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
60,"pneu","petite piscine pour enfant",8,4,3,4,2,4
60,"pneu","pneu comme pot de jardinage",8,4,4,2,3,3
60,"pneu","roue de voiture",8,4,1,1,1,1
61,"bouteille","balance",8,4,3,2,1,1
61,"bouteille","flacons",8,4,1,2,2,1
61,"bouteille","flotteurs de piscine",8,4,4,4,4,3
61,"bouteille","haltère",8,4,3,2,2,3
61,"bouteille","instrument de musique",8,4,4,2,2,3
61,"bouteille","luminaire",8,4,4,2,2,2
61,"bouteille","mobile suspendu",8,4,4,3,3,4
61,"bouteille","pluviomètre",8,4,4,3,4,3
61,"bouteille","revêtement de sol",8,4,3,5,5,3
61,"bouteille","vitrail",8,4,5,5,3,4
61,"brouette","Créer un fauteuil avec coussin douillet",10,6,2,4,2,NA
61,"brouette","décoration campagne",10,6,2,1,1,NA
61,"brouette","Placard",11,6,3,2,1,NA
61,"brouette","Porte-manteau",11,6,5,2,3,NA
61,"brouette","Poussette",11,6,1,1,1,NA
61,"brouette","Remorque (accrochée à la voiture)",11,6,3,3,3,NA
61,"brouette","Vélo (sur le côté)",11,6,3,1,3,NA
61,"ceinture","Bracelet",11,6,2,1,1,NA
61,"ceinture","Cintrer une  chemise homme sur femme",10,6,3,1,2,NA
61,"ceinture","Couteau (manche)",11,6,4,3,2,NA
61,"ceinture","Parapluie",11,6,5,3,2,NA
61,"ceinture","Pelle",11,6,4,5,2,NA
61,"couteau","attelle",8,4,5,5,2,5
61,"couteau","baguette (de batterie par exemple)",8,4,4,4,2,3
61,"couteau","bijou",8,4,4,4,2,3
61,"couteau","couteaux assemblés pour faire une palissade",8,4,4,4,2,4
61,"couteau","faux doigt",8,4,3,1,2,4
61,"couteau","fourchette",8,4,3,2,2,2
61,"couteau","miroir de poche",8,4,5,5,4,4
61,"couteau","pinceau ou crayon",8,4,4,4,2,3
61,"couteau","spatule",8,4,4,2,3,3
61,"couteau","tuteur pour les plantes",8,4,5,4,3,4
61,"couteau","vêtement",8,4,1,4,1,1
61,"pneu","airbag",8,4,2,3,2,3
61,"pneu","assise",8,4,3,3,2,2
61,"pneu","bouée",8,4,2,2,3,2
61,"pneu","cerceau à hoola-hoop",8,4,2,3,2,2
61,"pneu","faire fondre le plastique",8,4,4,2,1,2
61,"pneu","flotteur",8,4,4,2,4,3
61,"pneu","pied de table",8,4,2,4,3,3
61,"pneu","protéger les arbres",8,4,4,3,5,3
61,"pneu","roue à aube",8,4,5,2,4,4
61,"pneu","sandales",8,4,4,4,4,3
61,"pneu","tracer des empreintes",8,4,4,4,2,3
62,"bouteille","aquarium",8,4,4,5,2,3
62,"bouteille","bouée hermétique",8,4,4,4,4,4
62,"bouteille","bougeoir ",8,4,4,2,2,2
62,"bouteille","objet décoratif",8,4,3,2,2,2
62,"bouteille","pot à crayons",8,4,3,3,3,2
62,"brouette","Abri quand il pleut",11,6,3,2,3,NA
62,"brouette","Comme diable pour déménager",11,6,2,2,2,NA
62,"brouette","En véhicule dans une descente",11,6,3,2,2,NA
62,"brouette","Objet de décoration",10,6,2,1,1,NA
62,"brouette","Utiliser en poussette pour bébé",11,6,1,1,1,NA
62,"ceinture","Attacher",11,6,2,2,1,NA
62,"ceinture","canne à pêche",10,6,5,4,4,NA
62,"ceinture","courroie de distribution",10,6,4,3,3,NA
62,"ceinture","Faire un garrot",11,6,2,1,1,NA
62,"ceinture","Fouetter",11,6,1,2,1,NA
62,"ceinture","garrot",10,6,1,1,1,NA
62,"ceinture","objet de décoration",10,6,3,1,1,NA
62,"ceinture","Pendre",11,6,5,4,3,NA
62,"ceinture","Poulie",10,6,4,2,4,NA
62,"ceinture","serre-tête",10,6,3,1,2,NA
62,"ceinture","Tenir un pantalon",11,6,1,1,1,NA
62,"ceinture","Utiliser comme rênes de chevaux",11,6,4,2,4,NA
62,"couteau","chausse pied",8,4,5,4,3,4
62,"couteau","cure dent",8,4,3,2,3,3
62,"couteau","flechette ",8,4,3,3,3,2
62,"couteau","ouvre bouteille",8,4,2,2,3,2
62,"couteau","tourne vice",8,4,2,2,3,2
62,"pneu","balançoire",8,4,3,2,2,2
62,"pneu","digue",8,4,3,4,3,4
62,"pneu","équipement sportif",8,4,2,2,3,3
62,"pneu","leste",8,4,2,3,5,3
62,"pneu","niche",8,4,3,4,2,3
63,"bouteille","aplatie pour faire des claquettes bon marché",8,4,5,4,2,4
63,"bouteille","assemblées pour devenir un bateau qui flotte",8,4,4,5,3,4
63,"bouteille","enroulé dans les cheveux pour faire des boucles",8,4,5,4,2,4
63,"bouteille","haltère",8,4,3,2,2,3
63,"bouteille","pleine de sable pour faire des quilles",8,4,3,3,3,3
63,"brouette","Caddie de marchandise",11,6,1,2,1,NA
63,"brouette","Comme un endroit pour stocker quelque chose dedans",11,6,2,2,2,NA
63,"brouette","Pour une brouette géante pour une parade donc comme un char",11,6,4,3,4,NA
63,"brouette","Poussette",11,6,1,1,1,NA
63,"brouette","Siège dans un cinéma",11,6,2,3,3,NA
63,"brouette","Un porte manteau",10,6,3,1,2,NA
63,"brouette","Un pot de fleur",10,6,3,1,1,NA
63,"brouette","Un récipient d'eau",10,6,2,1,2,NA
63,"brouette","Une litière",10,6,3,2,2,NA
63,"brouette","Valise quand on voyage",11,6,4,1,2,NA
63,"ceinture","Attacher un meuble",10,6,2,1,1,NA
63,"ceinture","Attacher une valise à un toit de voiture",11,6,2,4,3,NA
63,"ceinture","Casser une vitre en cas d'incendie",11,6,5,4,4,NA
63,"ceinture","Corde à sauter",11,6,1,1,1,NA
63,"ceinture","Monte-charge avec ceinture",11,6,2,2,3,NA
63,"ceinture","Poulie pour attraper quelque chose en hauteur",11,6,2,4,4,NA
63,"ceinture","Réparer une planche cassée",10,6,3,3,4,NA
63,"ceinture","Une attelle",10,6,2,1,2,NA
63,"ceinture","Utiliser les dents pour crocheter une serrure",11,6,5,4,4,NA
63,"couteau","ou pour mettre sur le dos pour faire un requin",8,4,4,2,1,3
63,"couteau","pour couper les cheveux quand on a pas de ciseaux",8,4,2,2,2,2
63,"couteau","pour creuser un trou sans pelle",8,4,4,4,2,3
63,"couteau","pour dessiner sur le sol",8,4,3,2,3,2
63,"couteau","pour mettre sur le front et faire une licorne",8,4,5,3,1,4
63,"couteau","sur les rebords d'une cloture pour empêcher les intrus",8,4,4,2,2,4
63,"pneu","course militaire",8,4,2,2,2,2
63,"pneu","houlahup pour mec musclé",8,4,2,2,2,3
63,"pneu","panier pour animal",8,4,3,4,2,5
63,"pneu","poids au sport",8,4,2,2,3,2
63,"pneu","protection d'une maison",8,4,2,2,4,3
63,"pneu","roue pour chat",8,4,4,4,2,3
63,"pneu","table basse originale",8,4,3,3,2,3
63,"pneu","totem pour garagiste",8,4,4,3,1,4
63,"pneu","trampoline",8,4,3,3,3,4
64,"bouteille","aquarium",8,4,4,5,3,3
64,"bouteille","arrosoir",8,4,2,2,2,2
64,"bouteille","instrument de musique",8,4,4,2,2,3
64,"bouteille","lampe",8,4,4,2,3,2
64,"bouteille","pommeau de douche",8,4,5,5,2,4
64,"bouteille","quille de bowling",8,4,3,4,2,3
64,"bouteille","quille de jonglage",8,4,4,4,2,3
64,"bouteille","vase",8,4,3,2,2,2
64,"brouette","En faire un fauteuil",11,6,2,2,1,NA
64,"brouette","En faire un jardin c'est-à-dire mettre des fleurs à planter dedans",10,6,2,1,2,NA
64,"brouette","Luge très rapide",10,6,3,3,3,NA
64,"brouette","Manger dedans",11,6,3,2,2,NA
64,"brouette","Moyen de transport",11,6,1,1,1,NA
64,"brouette","Poussette pour enfant",10,6,2,1,2,NA
64,"brouette","S'abriter dessous quand elle est retournée",11,6,3,2,2,NA
64,"brouette","Se baigner dedans",11,6,2,1,1,NA
64,"brouette","Transporter un corps",11,6,1,2,3,NA
64,"ceinture","Accrocher ses clefs",11,6,3,2,2,NA
64,"ceinture","Caler les pieds d'une table bancale",11,6,5,3,3,NA
64,"ceinture","Faire tenir un cadre",11,6,2,2,2,NA
64,"ceinture","Faire un bandeau pour cheveux",11,6,2,3,1,NA
64,"ceinture","Faire un garrot",11,6,2,1,1,NA
64,"ceinture","Fermer un sac un petit carton",10,6,1,1,1,NA
64,"ceinture","Tenir un chien avec",11,6,1,2,2,NA
64,"couteau","aiguille d'horloge",8,4,3,3,3,4
64,"couteau","boussole",8,4,4,4,2,4
64,"couteau","instrument de musique",8,4,4,5,2,3
64,"couteau","outil de massage",8,4,4,3,1,3
64,"couteau","pendule",8,4,3,4,3,4
64,"couteau","scie",8,4,2,2,2,2
64,"couteau","tournevis",8,4,3,2,3,3
64,"couteau","truelle",8,4,4,4,2,4
64,"pneu","balançoire",8,4,3,2,2,2
64,"pneu","combustible pour un feu",8,4,2,2,3,2
64,"pneu","etagere à accrocher au mur",8,4,4,4,3,4
64,"pneu","hoola hoop",8,4,2,2,2,2
64,"pneu","matelas pour amortir des chutes",8,4,3,4,3,4
64,"pneu","matériau de construction",8,4,4,4,3,3
64,"pneu","pot de fleur",8,4,3,2,3,3
64,"pneu","siege",8,4,4,3,3,2
65,"bouteille","pour faire du DIY",8,4,4,3,3,3
65,"bouteille","pour jouer à la bagarre",8,4,2,2,2,3
65,"bouteille","pour jouer au jeu de la bouteille",8,4,3,4,2,2
65,"bouteille","pour s'hydrater",8,4,1,1,2,1
65,"bouteille","pour se défendre contre un intrus",8,4,2,2,2,2
65,"brouette","abreuvoir",10,6,1,1,3,NA
65,"brouette","Brouette qui serait utile pour transporter des objets plus lourds qu'elle",11,6,1,2,2,NA
65,"brouette","Canapé",10,6,3,4,1,NA
65,"brouette","décoration extérieure",10,6,2,1,1,NA
65,"brouette","fauteuil",10,6,2,1,1,NA
65,"brouette","jeu pour enfant",10,6,1,1,1,NA
65,"brouette","moyen de déplacement",10,6,1,1,1,NA
65,"brouette","porte personne",10,6,1,1,1,NA
65,"brouette","pot de fleurs",10,6,3,1,1,NA
65,"brouette","poussette",10,6,2,1,2,NA
65,"brouette","rangement",10,6,2,1,1,NA
65,"brouette","Une brouette pour déplacer les humains en ville, comme une voiture, en tant que nouveau moyen de transport",11,6,1,3,4,NA
65,"ceinture","Attacher",10,6,1,1,1,NA
65,"ceinture","corde",10,6,2,1,1,NA
65,"ceinture","corde à sauter",10,6,3,1,1,NA
65,"ceinture","étrangler",10,6,1,1,1,NA
65,"ceinture","fouet",10,6,1,1,1,NA
65,"ceinture","garrot",10,6,1,1,1,NA
65,"ceinture","suicide",10,6,1,1,3,NA
65,"ceinture","suspension",10,6,2,1,1,NA
65,"ceinture","Une ceinture qu'on utiliserait pour ouvrir des canettes et boîtes de conserve",11,6,5,4,4,NA
65,"ceinture","Une ceinture qui diffuserait des bonnes odeurs pour toujours sentir bon",11,6,4,5,5,NA
65,"ceinture","Une ceinture qui serait multifonction avec des outils de bricolage, des boissons et qui diffuserait de la musique",11,6,4,5,5,NA
65,"couteau","couper des objets de tous les jours",8,4,1,1,1,1
65,"couteau","pour couper des aliments",8,4,1,1,1,1
65,"couteau","pour menacer quelqu'un",8,4,1,1,2,1
65,"couteau","pour survivre en forêt",8,4,2,1,3,1
65,"couteau","pour tuer quelqu'un",8,4,1,1,2,1
65,"pneu","en tant que balançoire",8,4,3,2,3,2
65,"pneu","jouet à faire rouler",8,4,2,3,2,2
65,"pneu","pour faire rouler un moyen de locomotion",8,4,1,1,1,1
65,"pneu","pour le faire brûler",8,4,4,2,3,2
66,"bouteille","arme",8,4,1,2,2,2
66,"bouteille","de transport",8,4,2,1,2,1
66,"bouteille","instrument de musique",8,4,4,2,2,3
66,"bouteille","jongles",8,4,4,4,3,3
66,"bouteille","moyen de communication",8,4,2,3,2,1
66,"bouteille","projectile",8,4,2,2,2,2
66,"bouteille","vivarium",8,4,4,4,3,3
66,"brouette","Bloquer la porte du voisin",10,6,3,5,4,NA
66,"brouette","Brouette ultra-rapide et motorisée pour faire Paris Est - Boulogne en deux minutes",11,6,1,5,4,NA
66,"brouette","Faire ses courses au marché",10,6,1,1,1,NA
66,"brouette","Faire une piscine à chien",10,6,3,1,2,NA
66,"brouette","Organiser des concours de porter de conjoint",10,6,1,3,4,NA
66,"brouette","Promener les enfants",10,6,1,1,1,NA
66,"ceinture","Bretelle",10,6,2,1,1,NA
66,"ceinture","Ceinture pour boucler la bouche de quelqu'un dés qu'il parle trop ou mal",11,6,4,5,4,NA
66,"ceinture","Ceinture pour retenir le métro en cas de retard",11,6,4,5,5,NA
66,"ceinture","Ceinture pour se projeter au 14ème étage : plus besoin d'attendre l'ascenseur",11,6,3,5,4,NA
66,"ceinture","Pour attacher le sapin de Noël et qu'il ne tombe pas",10,6,4,4,4,NA
66,"ceinture","Pour attacher les livres",10,6,2,1,1,NA
66,"ceinture","Serpent pour faire peur au chat",10,6,3,2,4,NA
66,"couteau","arme",8,4,1,1,2,1
66,"couteau","cirque",8,4,2,3,2,2
66,"couteau","gravure",8,4,2,2,3,2
66,"couteau","tournevis",8,4,3,2,3,3
66,"pneu","balançoire",8,4,3,2,3,2
66,"pneu","cerceau",8,4,2,3,2,2
66,"pneu","marcher dessus comme au cirque",8,4,3,4,3,3
66,"pneu","matière a bruler",8,4,2,2,3,2
67,"bouteille","arrosoir",8,4,2,2,2,2
67,"bouteille","contenant culinaire pour l'huile ou les autres condiments",8,4,1,2,2,1
67,"bouteille","distributeur d'eau pour animaux",8,4,3,2,3,2
67,"bouteille","fusée à faire décoller avec des pétard",8,4,4,5,3,4
67,"bouteille","gouttières",8,4,5,3,3,5
67,"bouteille","minis flotteurs pour éviter que l'eau de la piscine de gèle en hiver",8,4,4,4,4,4
67,"bouteille","piège à guêpes",8,4,2,3,3,2
67,"bouteille","pots à crayons",8,4,4,3,2,2
67,"bouteille","recyclage pour être transformer en nouvel objet comme un stylo par exemple",8,4,5,3,3,2
67,"bouteille","sculpture",8,4,4,3,2,3
67,"brouette","Barbecue",11,6,3,2,3,NA
67,"brouette","Glacière lors de fêtes",10,6,3,3,4,NA
67,"brouette","Luge",11,6,2,1,2,NA
67,"brouette","Piscine avec de l'eau pour enfant",11,6,2,1,2,NA
67,"brouette","Piscine avec des boules en plastique",11,6,2,3,3,NA
67,"brouette","Pot de fleur",10,6,3,1,1,NA
67,"brouette","Potager (mini) à l'intérieur",11,6,1,3,2,NA
67,"ceinture","Accrocher des choses ensemble en les encerclant",11,6,3,2,2,NA
67,"ceinture","Des menottes",11,6,3,3,2,NA
67,"ceinture","Faire de la corde à sauter",11,6,1,1,1,NA
67,"ceinture","Fouetter",11,6,1,2,1,NA
67,"ceinture","Joindre les pieds de lits jumeaux",10,6,1,1,3,NA
67,"ceinture","Se pendre",11,6,2,1,2,NA
67,"ceinture","Tenir en sac dans la voiture",10,6,2,1,2,NA
67,"couteau","arme",8,4,1,1,2,1
67,"couteau","cale porte",8,4,3,4,2,4
67,"couteau","fléchettes",8,4,3,4,2,2
67,"couteau","sécateur",8,4,2,2,2,2
67,"couteau","soulève couvercle pour ouverture de pots difficile",8,4,2,2,3,2
67,"couteau","tournevis",8,4,3,2,3,3
67,"pneu","balançoire",8,4,3,2,2,2
67,"pneu","bouée de piscine",8,4,2,2,3,2
67,"pneu","éviter les chocs des bateaux sur les murs des ports",8,4,2,2,3,3
67,"pneu","marelle pour enfants dans les écoles",8,4,4,4,2,3
67,"pneu","murs pour pistes de karting",8,4,2,2,4,3
67,"pneu","pot de fleur",8,4,4,2,2,3
67,"pneu","pouffe/tabouret",8,4,3,3,2,2
67,"pneu","remplacement de pare-chocs",8,4,2,2,3,3
68,"bouteille","Aussi utile pour tracer des ronds en la posant sur une feuille.",8,4,4,5,3,3
68,"bouteille","Elle peut servir d'arme tranchante si on la casse lors d'une bagarre.",8,4,2,2,2,2
68,"bouteille","une bouteille (en verre) peut servir d'instrument de musique, autant de percussion que de flute (souffler dans le goulot).",8,4,3,3,2,3
68,"brouette","course",10,6,1,1,1,NA
68,"brouette","jardinage",10,6,1,1,1,NA
68,"brouette","Une brouette piscine (pour se baigner partout)",11,6,2,2,2,NA
68,"brouette","Une brouette qui remplacerait les caddie au supermarché",11,6,1,1,2,NA
68,"ceinture","attacher",10,6,1,1,1,NA
68,"ceinture","bretelle",10,6,2,1,1,NA
68,"ceinture","coups",10,6,1,2,1,NA
68,"ceinture","fessée",10,6,1,1,2,NA
68,"ceinture","Une ceinture fouet pour se défendre ou attaquer",11,6,1,4,4,NA
68,"ceinture","Une ceinture liane ou corde pour se sortir d'endroit en profondeur",11,6,1,4,5,NA
68,"couteau","On peut poser des questions à un couteau qu'on fait tourner comme une toupie au milieu la table jusqu'a ce qu'il pointe un des individus attablés,  il devient ainsi un instrument de divination",8,4,5,3,2,4
68,"couteau","Un couteau pointu peut servir de cure dents",8,4,3,3,3,3
68,"pneu","peut servir pour faire une balançoire",8,4,3,2,3,2
68,"pneu","un fauteuil",8,4,2,3,3,2
68,"pneu","une luge",8,4,4,4,3,4
68,"pneu","une table basse",8,4,2,3,3,3
69,"bouteille","boite",8,4,3,3,2,2
69,"bouteille","entonnoir",8,4,2,3,2,2
69,"bouteille","lampe",8,4,4,2,2,2
69,"bouteille","masseur",8,4,4,5,3,3
69,"bouteille","piège à insecte",8,4,2,3,3,2
69,"bouteille","poids",8,4,3,4,2,3
69,"bouteille","porte photo",8,4,5,5,4,5
69,"bouteille","pot à crayon",8,4,4,3,2,2
69,"bouteille","table",8,4,4,4,1,1
69,"brouette","Comme bain pour enfant",11,6,2,1,2,NA
69,"brouette","Comme caddie de courses",11,6,1,1,1,NA
69,"brouette","Comme contrepoids pour bloquer quelque chose",11,6,3,2,3,NA
69,"brouette","Comme couvercle pour un trou dans la terre",11,6,3,2,3,NA
69,"brouette","Comme espace de rangement",11,6,3,2,1,NA
69,"brouette","Poussette",11,6,1,1,1,NA
69,"brouette",NA,10,6,NA,NA,NA,NA
69,"ceinture","Comme ligne de départ par terre",11,6,5,3,3,NA
69,"ceinture","Comme projectile",11,6,1,3,2,NA
69,"ceinture","Comme règle",11,6,3,2,2,NA
69,"ceinture","Comme suspension décorative",11,6,2,3,1,NA
69,"ceinture","Comme un ""sur-mug"" (comme le rond en carton mis autour des cafés chez Starbucks)",11,6,5,4,5,NA
69,"ceinture","Pantalon",10,6,1,1,1,NA
69,"ceinture","soutien",10,6,1,1,1,NA
69,"couteau","crochet",8,4,3,4,2,3
69,"couteau","horloge (avec le soleil)",8,4,5,5,2,5
69,"couteau","mortier",8,4,4,3,2,3
69,"couteau","porte bijoux",8,4,5,4,2,4
69,"couteau","porte clé",8,4,4,3,2,2
69,"couteau","rasoir",8,4,4,3,2,2
69,"couteau","tournevis",8,4,3,2,2,2
69,"pneu","altères",8,4,2,2,2,3
69,"pneu","antidérapant",8,4,4,1,4,1
69,"pneu","balançoire",8,4,3,2,3,2
69,"pneu","balle sauteuse",8,4,3,3,3,3
69,"pneu","bouée",8,4,2,2,3,2
69,"pneu","cerceaux",8,4,2,3,2,2
69,"pneu","luge",8,4,4,4,3,4
69,"pneu","support de table",8,4,4,4,4,4
70,"bouteille","un cendrier",8,4,3,4,3,3
70,"bouteille","un cocktail molotov",8,4,2,2,3,2
70,"bouteille","un objet pour faire fuir les oiseaux près des récoltes",8,4,4,5,3,3
70,"bouteille","Un piège à frelons asiatiques",8,4,2,3,3,2
70,"brouette","Caddie pour les courses",11,6,1,2,1,NA
70,"brouette","Course de brouettes",11,6,3,1,2,NA
70,"brouette","Landau pour bébé",11,6,2,2,2,NA
70,"brouette","Moyen de transport",11,6,1,1,1,NA
70,"brouette","Poids pour muscler ses bras",11,6,3,3,3,NA
70,"brouette","un abri pour animal (a l'envers)",10,6,3,1,3,NA
70,"brouette","Un moyen de transport (une personne dedans une autre qui pousse)",10,6,1,1,1,NA
70,"brouette","une chaise d'appoint",10,6,2,1,2,NA
70,"ceinture","Corde à sauter",11,6,1,1,1,NA
70,"ceinture","Elastique pour s'attacher les cheveux",11,6,2,2,1,NA
70,"ceinture","Laisse pour chien",11,6,1,2,1,NA
70,"ceinture","Lasso",11,6,1,1,2,NA
70,"ceinture","Moyen de fermer un sac",11,6,2,2,2,NA
70,"ceinture","Objet pour ramener les choses à soi au lieu de se déplacer, grâce à la boucle",11,6,4,3,3,NA
70,"ceinture","posée à plat par terre délimiter une frontière",10,6,3,1,3,NA
70,"ceinture","un collier décoratif",10,6,2,1,1,NA
70,"ceinture","Une arme",10,6,3,1,1,NA
70,"couteau","si aucun autre objet n'est disponible, les utiliser pour délimiter un terrain de jeu ou un certain espace en les plantant dans le sol",8,4,5,4,3,4
70,"couteau","un cure-dents",8,4,3,2,3,3
70,"couteau","Une sculpture ou un objet artistique en assemblant un certain nombre de couteaux ensemble",8,4,4,2,3,4
70,"pneu","des courses (en se mettant à l'intérieur)",8,4,3,3,3,3
70,"pneu","un feu",8,4,2,2,3,2
70,"pneu","un matériau de construction, e.g. pour la toiture ou l'isolation",8,4,4,4,3,4
70,"pneu","un objet de musculation (les pneus de tracteurs)",8,4,2,2,3,2
70,"pneu","Une balançoire",8,4,3,2,3,2
71,"bouteille","cendrier",8,4,2,3,3,2
71,"bouteille","haltère",8,4,4,2,2,3
71,"bouteille","objet de jeu pour sport (volley, foot, rugby)",8,4,3,4,2,3
71,"bouteille","pieds pour table",8,4,3,4,5,4
71,"bouteille","repose-pieds",8,4,5,4,4,4
71,"brouette","Comme lieu pour faire une sieste",10,6,2,5,2,NA
71,"brouette","Faire une cabane",11,6,2,1,2,NA
71,"brouette","La faire devenir une piscine pour petit chien ou chiot ou grenouille ou pleins d'autre animaux",10,6,3,2,4,NA
71,"brouette","Manger dans la brouette",11,6,3,2,2,NA
71,"brouette","Moyen de transport (mais du coup nécessite deux personnes dont une qui porte la brouette et la personne)",10,6,1,1,2,NA
71,"brouette","Transporter une personne",11,6,1,2,1,NA
71,"brouette","Utiliser comme piscine en mettant de l'eau dedans",11,6,2,2,2,NA
71,"ceinture","Comme arme de défense",10,6,3,1,1,NA
71,"ceinture","Comme une laisse pour chien (accrocher au collier)",10,6,3,1,1,NA
71,"ceinture","Faire de la corde à sauter",11,6,1,1,1,NA
71,"ceinture","Faire un garrot pour arrêter une hémorragie",10,6,2,1,1,NA
71,"ceinture","S'étrangler pour se suicider",10,6,1,1,3,NA
71,"ceinture","Sexuelle (s'attacher ou se faire fouetter)",10,6,2,1,2,NA
71,"ceinture","Utiliser pour jouer avec son chat",11,6,4,3,2,NA
71,"couteau","lancer sur une cible",8,4,3,3,2,2
71,"couteau","ouvre bouteille",8,4,2,2,3,3
71,"couteau","peindre",8,4,4,4,4,4
71,"couteau","prises pour escalade",8,4,4,4,5,4
71,"couteau","rasoir",8,4,4,3,2,2
71,"pneu","Balançoire",8,4,3,2,3,2
71,"pneu","bouée",8,4,2,2,4,2
71,"pneu","obstacle parcours",8,4,2,2,3,2
71,"pneu","protection pour les cotés des bateaux",8,4,3,2,4,3
71,"pneu","radeau",8,4,4,4,3,4
72,"bouteille","à casser pour avoir une arme blanche",8,4,2,2,2,2
72,"bouteille","a réutiliser comme gourde",8,4,1,1,2,1
72,"bouteille","couper et utiliser comme pot à crayon",8,4,2,3,2,2
72,"bouteille","en guise d'abat-jour",8,4,4,3,2,3
72,"bouteille","envoyer un message à la mer",8,4,3,3,2,2
72,"bouteille","faire un mur en bouteille (bonne isolation plus jolis couleurs potentiellement)",8,4,5,4,5,3
72,"bouteille","planter dans le sol pour délimiter une route",8,4,4,4,4,3
72,"bouteille","utiliser comme vase pour des fleurs",8,4,2,2,2,2
72,"brouette","Aquarium",11,6,4,2,3,NA
72,"brouette","Baignoire",11,6,2,1,1,NA
72,"brouette","Chaise",11,6,2,1,1,NA
72,"brouette","Charrette pour les courses",11,6,1,2,1,NA
72,"brouette","escabeau",10,6,3,2,2,NA
72,"brouette","Hamac",10,6,3,4,3,NA
72,"brouette","Lustre",11,6,5,4,3,NA
72,"brouette","maison de jeu pour enfant",10,6,3,1,2,NA
72,"brouette","Pot de fleurs",11,6,1,1,1,NA
72,"brouette","Poussette",11,6,1,1,1,NA
72,"brouette","Table (basse, de chevet)",11,6,2,1,2,NA
72,"brouette","valise",10,6,3,1,1,NA
72,"brouette","voiturette",10,6,1,1,2,NA
72,"ceinture","Anse de sac à main",11,6,2,1,1,NA
72,"ceinture","Attacher à une chaise au sol",11,6,2,3,1,NA
