"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
168,"brick","ophoginkje",4,3,"ophoging",3,2
675,"brick","ophopen",4,3,"ophopen",0,1
150,"brick","oplossen",4,3,"oplossen",0,4
615,"brick","oprapen",4,3,"oprapen",3,1
168,"brick","opstap",4,3,"opstap",3,2
291,"brick","gebruiken als opstap",4,3,"opstap",3,2
150,"brick","opstapelen",4,3,"opstapelen",1,1
214,"brick","opstapelen",4,3,"opstapelen",1,1
218,"brick","opstapelen",4,3,"opstapelen",1,1
251,"brick","opstapelen",4,3,"opstapelen",1,1
412,"brick","opstapelenm",4,3,"opstapelen",1,1
513,"brick","opstapelen",4,3,"opstapelen",1,1
549,"brick","opstapelen",4,3,"opstapelen",1,1
675,"brick","opstapelen",4,3,"opstapelen",1,1
732,"brick","opstapelen",4,3,"opstapelen",1,1
360,"brick","opstapeling",4,3,"opstapeling",0,2
110,"brick","opstapje",4,3,"opstapje",2,2
144,"brick","opstapje",4,3,"opstapje",2,2
147,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
151,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
231,"brick","Opstapje maken",4,3,"opstapje",2,2
238,"brick","opstapje",4,3,"opstapje",2,2
328,"brick","Als opstapje gebruiken",4,3,"opstapje",2,2
333,"brick","gebruiken als opstapje",4,3,"opstapje",2,2
338,"brick","opstapje",4,3,"opstapje",2,2
343,"brick","opstapje",4,3,"opstapje",2,2
357,"brick","opstapje",4,3,"opstapje",2,2
430,"brick","om als opstapje te gebruiken",4,3,"opstapje",2,2
468,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
492,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
549,"brick","opstapje",4,3,"opstapje",2,2
579,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
618,"brick","opstapje",4,3,"opstapje",2,2
657,"brick","opstapje",4,3,"opstapje",2,2
747,"brick","als opstapje gebruiken",4,3,"opstapje",2,2
777,"brick","opstapje",4,3,"opstapje",2,2
540,"brick","Gebruiken als opstapje in de keuken",4,3,"opstapje keuken",3,2
412,"brick","optillen",4,3,"optillen",2,1
525,"brick","optillen",4,3,"optillen",2,1
513,"brick","opwarmen",4,3,"opwarmen",2,3
324,"brick","Als opzetje gebruiken",4,3,"opzetje",3,2
119,"brick","een opzetkast ervan maken",4,3,"opzetkast ervan",3,3
669,"brick","opzetstuk",4,3,"opzetstuk",3,2
117,"brick","opzichter",4,3,"opzichter",3,0
606,"brick","oranje",4,3,"oranje",0,0
115,"brick","oud",4,3,"oud",0,0
141,"brick","uod",4,3,"oud",0,0
154,"brick","oud",4,3,"oud",0,0
366,"brick","oud",4,3,"oud",0,0
477,"brick","oud",4,3,"oud",0,0
552,"brick","oud",4,3,"oud",0,0
415,"brick","oude huis",4,3,"oude huis",1,1
630,"brick","oude huizen",4,3,"oude huizen",0,1
111,"brick","oven",4,3,"oven",2,2
114,"brick","oven maken",4,3,"oven",2,2
117,"brick","oven",4,3,"oven",2,2
121,"brick","oven",4,3,"oven",2,2
123,"brick","oven",4,3,"oven",2,2
170,"brick","Oven",4,3,"oven",2,2
173,"brick","oven",4,3,"oven",2,2
186,"brick","oven",4,3,"oven",2,2
198,"brick","Een oven mee maken",4,3,"oven",2,2
217,"brick","oven",4,3,"oven",2,2
218,"brick","oven maken",4,3,"oven",2,2
246,"brick","oven",4,3,"oven",2,2
277,"brick","oven",4,3,"oven",2,2
370,"brick"," oven",4,3,"oven",2,2
537,"brick","oven maken",4,3,"oven",2,2
594,"brick","oven",4,3,"oven",2,2
609,"brick","oven",4,3,"oven",2,2
651,"brick","oven",4,3,"oven",2,2
672,"brick","oven maken",4,3,"oven",2,2
726,"brick","oven",4,3,"oven",2,2
137,"brick","oven bouwen",4,3,"oven bouwen",1,2
179,"brick","oven van bouwen",4,3,"oven bouwen",1,2
504,"brick","oven bouwen",4,3,"oven bouwen",1,2
108,"brick","ovens",4,3,"ovens",2,2
399,"brick","ovens",4,3,"ovens",2,2
417,"brick","overgooi middel voor spel",4,3,"overgooi middel spel",2,2
290,"brick","overgooi spel",4,3,"overgooi spel",2,2
210,"brick","overgooi voorwerp",4,3,"overgooi voorwerp",2,2
100,"brick","overgooien",4,3,"overgooien",2,2
199,"brick","overgooien",4,3,"overgooien",2,2
224,"brick","Overgooien",4,3,"overgooien",2,2
249,"brick","overgooien",4,3,"overgooien",2,2
297,"brick","overgooien",4,3,"overgooien",2,2
315,"brick","overgooien",4,3,"overgooien",2,2
336,"brick","overgooien",4,3,"overgooien",2,2
352,"brick","overgooien",4,3,"overgooien",2,2
362,"brick","overgooien",4,3,"overgooien",2,2
579,"brick","overgooien",4,3,"overgooien",2,2
660,"brick","overgooien",4,3,"overgooien",2,2
729,"brick","overgooien",4,3,"overgooien",2,2
747,"brick","mee overgooien",4,3,"overgooien",2,2
750,"brick","overgooien",4,3,"overgooien",2,2
786,"brick","overgooien",4,3,"overgooien",2,2
299,"brick","overgooien als een bal",4,3,"overgooien bal",2,2
384,"brick","overh\gooien als bal",4,3,"overgooien bal",2,2
543,"brick","paaltje voor voetbal",4,3,"paaltje voetbal",2,4
154,"brick","paard",4,3,"paard",3,0
597,"brick","paard",4,3,"paard",3,0
516,"brick","pad",4,3,"pad",1,1
359,"brick","Paden en wegen",4,3,"paden wegen",3,1
142,"brick","paleis",4,3,"paleis",1,1
331,"brick","paleis",4,3,"paleis",1,1
639,"brick","paleis",4,3,"paleis",1,1
783,"brick","pan",4,3,"pan",4,3
376,"brick","als pannenonderzetter",4,3,"pannen onderzetter",3,2
783,"brick","papier",4,3,"papier",4,2
374,"brick","je kunt het op papier leggen zodat het niet weg waait",4,3,"papier leggen zodat niet weg waait",3,2
337,"brick","papier niet wegwaaien",4,3,"papier niet wegwaaien",3,2
786,"brick","papier straktrekken",4,3,"papier straktrekken",4,2
327,"brick","papier vasthouden",4,3,"papier vasthouden",4,2
262,"brick","papiergewicht",4,3,"papiergewicht",3,2
352,"brick","papiergewicht",4,3,"papiergewicht",3,2
358,"brick","papiergewicht",4,3,"papiergewicht",3,2
387,"brick","papiergewicht",4,3,"papiergewicht",3,2
405,"brick","papiergewicht",4,3,"papiergewicht",3,2
528,"brick","papiergewichtje ",4,3,"papiergewichtje",3,2
384,"brick","papierhouder",4,3,"papierhouder",3,2
433,"brick","als papierhouder",4,3,"papierhouder",3,2
783,"brick","papierhouder",4,3,"papierhouder",4,2
319,"brick","Papiertje vasthouden",4,3,"papiertje vasthouden",3,2
789,"brick","pennenbakje",4,3,"pennenbakje",4,3
250,"brick","ppennenhouder",4,3,"pennenhouder",3,3
290,"brick","percussie",4,3,"percussie",4,3
248,"brick","pers",4,3,"pers",4,2
549,"brick","pers",4,3,"pers",4,2
720,"brick","persoon in een fantasiespel",4,3,"persoon fantasiespel",0,4
783,"brick","pijl",4,3,"pijl",4,3
150,"brick","iemand pijn doen ermee",4,3,"pijn",3,2
204,"brick","iemand pijn doen",4,3,"pijn",3,2
217,"brick","pijn",4,3,"pijn",0,2
271,"brick","pijn",4,3,"pijn",0,2
564,"brick","iemand mee pijn doen",4,3,"pijn",3,2
301,"brick","pijnlijk",4,3,"pijnlijk",0,2
331,"brick","pijnlijk",4,3,"pijnlijk",0,2
107,"brick","pilaar",4,3,"pilaar",2,1
109,"brick","pilaar",4,3,"pilaar",2,1
207,"brick","als pilaar",4,3,"pilaar",2,1
337,"brick","pilaar",4,3,"pilaar",2,1
246,"brick","piramide",4,3,"piramide",3,1
192,"brick","pizza oven",4,3,"pizza oven",2,2
789,"brick","pizza oven",4,3,"pizza oven",2,2
195,"brick","pizzaoven",4,3,"pizzaoven",2,2
235,"brick","pizzaoven maken",4,3,"pizzaoven",2,2
267,"brick","pizzaoven",4,3,"pizzaoven",2,2
398,"brick","pizzaoven maken",4,3,"pizzaoven",2,2
338,"brick","iets op zijn plaats houden",4,3,"plaats houden",3,2
231,"brick","Plaatsvervangende hamer",4,3,"plaatsvervangende hamer",4,3
412,"brick","plakken",4,3,"plakken",2,3
168,"brick","plank",4,3,"plank",3,3
279,"brick","plankje",4,3,"plankje",3,3
164,"brick","plantenbak",4,3,"plantenbak",5,3
186,"brick","plantenbak",4,3,"plantenbak",5,3
615,"brick","als plantenbak gebruiken (holle baksteen)",4,3,"plantenbak",5,3
268,"brick","Iets plat maken",4,3,"plat",0,2
531,"brick","plateau",4,3,"plateau",2,2
648,"brick","plateau voor hakken",4,3,"plateau hakken",2,4
387,"brick","er iets mee pletten",4,3,"pletten",3,2
714,"brick","iets mee pletten",4,3,"pletten",3,2
786,"brick","pletten",4,3,"pletten",3,2
717,"brick","PLETTER",4,3,"pletter",3,2
170,"brick","Podium",4,3,"podium",3,2
101,"brick","gebruiken als podium/verhoging",4,3,"podium verhoging",3,2
120,"brick","polen",4,3,"polen",0,0
394,"brick","polijsten",4,3,"polijsten",4,2
109,"brick","poort",4,3,"poort",2,1
561,"brick","poort",4,3,"poort",2,1
135,"brick","een poort bouwen voor een speeltrein",4,3,"poort bouwen speeltrein",1,1
341,"brick","een poortje",4,3,"poortje",2,1
248,"brick","pop van maken",4,3,"pop",5,4
273,"brick","een poppetje van maken",4,3,"poppetje",5,4
528,"brick","praatstok",4,3,"praatstok",5,4
312,"brick","presse papier",4,3,"presse papier",3,2
433,"brick","als presspapier",4,3,"presse papier",3,2
383,"brick","presse papier",4,3,"Presse papier",3,2
157,"brick","gebruiken in proe\ject",4,3,"project",0,2
110,"brick","Projectiel",4,3,"projectiel",4,2
237,"brick","in de prullenbak gooien",4,3,"prullenbak gooien",2,2
783,"brick","puntenslijper",4,3,"puntenslijper",5,5
220,"brick"," put",4,3,"put",4,1
277,"brick","put",4,3,"put",4,1
639,"brick","put",4,3,"put",4,1
690,"brick","puzzel",4,3,"puzzel",4,3
244,"brick","raam",4,3,"raam",4,1
175,"brick","door een raam gooien",4,3,"raam gooien",2,2
333,"brick","door een raam gooien",4,3,"raam gooien",2,2
362,"brick","raam in gooien",4,3,"raam gooien",2,2
365,"brick","raam in gooien",4,3,"raam gooien",2,2
197,"brick","raam ingooien",4,3,"raam ingooien",2,2
249,"brick","raam ingooien",4,3,"raam ingooien",2,2
286,"brick","raam ingooien",4,3,"raam ingooien",2,2
332,"brick","een raam mee ingooien",4,3,"raam ingooien",2,2
358,"brick","raam ingooien",4,3,"raam ingooien",2,2
531,"brick","raam ingooien",4,3,"raam ingooien",2,2
576,"brick","raam ibngooien",4,3,"raam ingooien",2,2
705,"brick","raam ingooien",4,3,"raam ingooien",2,2
338,"brick","raam inslaan",4,3,"raam inslaan",3,2
369,"brick","raam inslaan",4,3,"raam inslaan",3,2
618,"brick","raam inslaan",4,3,"raam inslaan",3,2
348,"brick","Een raam intikken in nood",4,3,"raam intikken nood",3,2
183,"brick","raam kapot gooien",4,3,"raam kapot gooien",2,2
266,"brick","raam kapot gooien",4,3,"raam kapot gooien",2,2
226,"brick","om een raam open te houden",4,3,"raam open houden",3,2
233,"brick","om een raam open te houden",4,3,"raam open houden",3,2
327,"brick","raam openhouden",4,3,"raam openhouden",3,2
406,"brick","je kan er een raam mee openhouden",4,3,"raam openhouden",3,2
106,"brick","ramen",4,3,"ramen",3,2
299,"brick","je kan ramen ingooien",4,3,"ramen ingooien",2,2
376,"brick","ramen ingooien",4,3,"ramen ingooien",2,2
765,"brick","ramen kapot maken",4,3,"ramen kapot",3,2
312,"brick","Rechte lijnen langs trekken",4,3,"rechte lijnen langs trekken",3,3
289,"brick","rechtheid toetsen",4,3,"rechtheid toetsen",3,4
121,"brick","rechthoek",4,3,"rechthoek",0,0
131,"brick","rechthoek",4,3,"rechthoek",0,0
232,"brick","rechthoek",4,3,"rechthoek",0,0
271,"brick","rechthoek",4,3,"rechthoek",0,0
301,"brick","rechthoek",4,3,"rechthoek",0,0
391,"brick","rechthoek",4,3,"rechthoek",0,0
428,"brick","Rechteck (weet het Nederlands woord niet)",4,3,"rechthoek",0,0
546,"brick","rechthoek",4,3,"rechthoek",0,0
594,"brick","rechthoek",4,3,"rechthoek",0,0
630,"brick","rechthoek",4,3,"rechthoek",0,0
780,"brick","rechthoek",4,3,"rechthoek",0,0
184,"brick","rechthoekig",4,3,"rechthoekig",0,0
247,"brick","rechthoekig",4,3,"rechthoekig",0,0
353,"brick","rechthoekig",4,3,"rechthoekig",0,0
363,"brick","rechthoekig",4,3,"rechthoekig",0,0
104,"brick","Record steenwerpen",4,3,"record steen werpen",3,2
419,"brick","als relikwie",4,3,"relikwie",3,4
108,"brick"," renovatie",4,3,"renovatie",0,1
228,"brick","renoveren ",4,3,"renoveren",0,1
313,"brick","renoveren",4,3,"renoveren",0,1
400,"brick","renoveren",4,3,"renoveren",0,1
431,"brick","renoveren",4,3,"renoveren",0,1
350,"brick","repareren",4,3,"repareren",0,1
421,"brick","restaurant",4,3,"restaurant",0,1
519,"brick","ribbelig",4,3,"ribbelig",0,0
289,"brick","richtingen ijken",4,3,"richtingen ijken",0,4
224,"brick","Roeren",4,3,"roeren",4,3
275,"brick","rollen",4,3,"rollen",2,2
380,"brick","rollen",4,3,"rollen",2,2
597,"brick","rommel",4,3,"rommel",0,0
115,"brick","rood",4,3,"rood",0,0
121,"brick","rood",4,3,"rood",0,0
122,"brick"," rood",4,3,"rood",0,0
131,"brick","rood",4,3,"rood",0,0
139,"brick","rood",4,3,"rood",0,0
141,"brick","rood",4,3,"rood",0,0
154,"brick","roood",4,3,"rood",0,0
188,"brick","rood",4,3,"rood",0,0
216,"brick","rood",4,3,"rood",0,0
217,"brick","rood",4,3,"rood",0,0
232,"brick","rood",4,3,"rood",0,0
244,"brick","rood ",4,3,"rood",0,0
247,"brick","rood",4,3,"rood",0,0
255,"brick","rood",4,3,"rood",0,0
269,"brick","rood",4,3,"rood",0,0
271,"brick","rood",4,3,"rood",0,0
300,"brick","rood",4,3,"rood",0,0
347,"brick","rood",4,3,"rood",0,0
353,"brick","rood",4,3,"rood",0,0
366,"brick","rood",4,3,"rood",0,0
372,"brick","rood",4,3,"rood",0,0
391,"brick","rood",4,3,"rood",0,0
400,"brick","rood",4,3,"rood",0,0
409,"brick","rood ",4,3,"rood",0,0
415,"brick","rood",4,3,"rood",0,0
428,"brick","rood",4,3,"rood",0,0
498,"brick","rood",4,3,"rood",0,0
519,"brick","rood",4,3,"rood",0,0
546,"brick","rood",4,3,"rood",0,0
552,"brick","rood",4,3,"rood",0,0
594,"brick","rood",4,3,"rood",0,0
597,"brick","rood",4,3,"rood",0,0
630,"brick","rood",4,3,"rood",0,0
726,"brick","rood",4,3,"rood",0,0
732,"brick","rood",4,3,"rood",0,0
780,"brick","rood",4,3,"rood",0,0
301,"brick","roodachtig",4,3,"roodachtig",0,0
363,"brick","roodkleurig",4,3,"roodkleurig",0,0
408,"brick","room divider",4,3,"room divider",4,2
732,"brick","rots",4,3,"rots",4,0
783,"brick","ruggenkrabber",4,3,"ruggenkrabber",4,4
549,"brick","ruilmiddel",4,3,"ruilmiddel",4,3
714,"brick","ruilmiddel",4,3,"ruilmiddel",4,3
609,"brick","ruiine",4,3,"ruÌøne",0,1
421,"brick","ruit",4,3,"ruit",0,2
426,"brick","ruit",4,3,"ruit",0,2
594,"brick","ruit",4,3,"ruit",0,2
393,"brick","ruit breken",4,3,"ruit breken",2,2
103,"brick","Door een ruit gooien",4,3,"ruit gooien",2,2
182,"brick","een ruit in gooien",4,3,"ruit gooien",2,2
200,"brick","door een ruit gooien",4,3,"ruit gooien",2,2
229,"brick","ruit in gooien",4,3,"ruit gooien",2,2
235,"brick","door een ruit gooien ",4,3,"ruit gooien",2,2
468,"brick","door de ruit gooien",4,3,"ruit gooien",2,2
663,"brick","door een ruit gooien",4,3,"ruit gooien",2,2
100,"brick","door ruit heen gooien",4,3,"ruit heen gooien",2,2
130,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
133,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
149,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
194,"brick"," een ruit mee ingooien",4,3,"ruit ingooien",2,2
211,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
236,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
273,"brick","Ruit ingooien",4,3,"ruit ingooien",2,2
282,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
289,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
302,"brick","ruit ingooien ",4,3,"ruit ingooien",2,2
328,"brick","Een ruit ingooien",4,3,"ruit ingooien",2,2
336,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
354,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
381,"brick","Ruit mee ingooien",4,3,"ruit ingooien",2,2
387,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
404,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
416,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
419,"brick","een ruit ingooien",4,3,"ruit ingooien",2,2
564,"brick","een ruit mee ingooien",4,3,"ruit ingooien",2,2
579,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
591,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
768,"brick","ruit ingooien",4,3,"ruit ingooien",2,2
255,"brick","ruit inslaan",4,3,"ruit inslaan",3,2
326,"brick","ruit inslaan",4,3,"ruit inslaan",3,2
645,"brick","ruit mee inslaan",4,3,"ruit inslaan",3,2
729,"brick","ruit inslaan",4,3,"ruit inslaan",3,2
507,"brick","je kan er een ruit mee inslaan om te stelen",4,3,"ruit inslaan stelen",3,2
349,"brick","ruit kapot gooien",4,3,"ruit kapot gooien",2,2
570,"brick","een ruit kapot gooien",4,3,"ruit kapot gooien",2,2
240,"brick","ruit kapot slaan",4,3,"ruit kapot slaan",3,2
430,"brick","iets om een ruit mee in te slaan",4,3,"ruit slaan",3,2
322,"brick","een ruit mee slopen",4,3,"ruit slopen",2,2
310,"brick","Door ruiten gooien",4,3,"ruiten gooien",2,2
325,"brick","door ruiten gooien",4,3,"ruiten gooien",2,2
474,"brick","ruiten doorgooien",4,3,"ruiten gooien",2,2
160,"brick","ruiten ingooien",4,3,"ruiten ingooien",2,2
309,"brick","ruiten ingooien",4,3,"ruiten ingooien",2,2
657,"brick","ruiten ingooien",4,3,"ruiten ingooien",2,2
433,"brick","ruiten in tikken",4,3,"ruiten tikken",2,2
163,"brick","een ruitje inslaan",4,3,"ruitje inslaan",3,2
395,"brick","rustig",4,3,"rustig",0,0
117,"brick","ruw",4,3,"ruw",0,0
121,"brick","ruw",4,3,"ruw",0,0
254,"brick","ruw",4,3,"ruw",0,0
353,"brick","ruw",4,3,"ruw",0,0
519,"brick","ruw",4,3,"ruw",0,0
609,"brick","ruw",4,3,"ruw",0,0
237,"brick","ruzie mee maken",4,3,"ruzie",0,3
170,"brick","S\\Tafel",4,3,"s afel",4,2
395,"brick"," saai",4,3,"saai",0,0
427,"brick","samenleving",4,3,"samenleving",0,0
301,"brick","schaafwond",4,3,"schaafwond",0,2
366,"brick","schaafwond",4,3,"schaafwond",0,2
771,"brick","schaatsen",4,3,"schaatsen",5,4
238,"brick","scheldwoord",4,3,"scheldwoord",0,0
207,"brick","als schep gebruiken",4,3,"schep",5,4
753,"brick","scherp",4,3,"scherp",5,0
105,"brick","schilder",4,3,"schilder",5,3
136,"brick"," op schilderen",4,3,"schilderen",3,3
150,"brick","schilderen",4,3,"schilderen",3,3
166,"brick","schilderen",4,3,"schilderen",3,3
663,"brick","schilderen",4,3,"schilderen",3,3
681,"brick","Schilderen",4,3,"schilderen",3,3
305,"brick","schoen",4,3,"schoen",5,4
783,"brick","schoenen",4,3,"schoenen",5,4
381,"brick","Om schoenen breder te maken",4,3,"schoenen breder",5,4
537,"brick","schoenzolen ",4,3,"schoenzolen",5,4
167,"brick","school",4,3,"school",1,1
180,"brick","school",4,3,"school",1,1
386,"brick","school",4,3,"school",1,1
390,"brick","school",4,3,"school",1,1
109,"brick","Schoolgebouw",4,3,"schoolgebouw",1,1
162,"brick","schoon maken",4,3,"schoon",4,3
108,"brick","schoorsteen",4,3,"schoorsteen",1,1
109,"brick","schoorsteen",4,3,"schoorsteen",1,1
156,"brick","schoorsteen maken",4,3,"schoorsteen",1,1
161,"brick","schoorsteen",4,3,"schoorsteen",1,1
242,"brick","schoorsteen",4,3,"schoorsteen",1,1
278,"brick","schoorsteen",4,3,"schoorsteen",1,1
418,"brick"," schoorsteen maken",4,3,"schoorsteen",1,1
546,"brick","schoorsteen",4,3,"schoorsteen",1,1
561,"brick","schoorsteen",4,3,"schoorsteen",1,1
621,"brick","schoorsteen",4,3,"schoorsteen",1,1
137,"brick","schoorsteen bouwen",4,3,"schoorsteen bouwen",1,1
311,"brick","schoppen",4,3,"schoppen",3,2
543,"brick","schorsteen mee maken",4,3,"schorsteen",1,NA
540,"brick","Over je schouder gooien tegen ongeluk",4,3,"schouder gooien tegen ongeluk",2,3
756,"brick","schrijfoppervlak",4,3,"schrijfoppervlak",4,3
133,"brick","om op te schrijven",4,3,"schrijven",3,3
270,"brick"," schrijven",4,3,"schrijven",3,3
337,"brick","schrijven",4,3,"schrijven",3,3
362,"brick","op schrijven",4,3,"schrijven",3,3
708,"brick","schrijven",4,3,"schrijven",3,3
100,"brick","schrijven op tegels",4,3,"schrijven tegels",3,3
224,"brick","Schuilen",4,3,"schuilen",2,2
272,"brick","schuin neerleggen",4,3,"schuin neerleggen",2,2
221,"brick","schuiven",4,3,"schuiven",2,2
162,"brick","schuren",4,3,"schuren",3,3
225,"brick","schuren",4,3,"schuren",3,3
266,"brick","schuren",4,3,"schuren",3,3
290,"brick","schuren",4,3,"schuren",3,3
362,"brick","schuren",4,3,"schuren",3,3
381,"brick","Om iets mee te schuren",4,3,"schuren",3,3
419,"brick","iets mee schuren",4,3,"schuren",3,3
648,"brick","schuren",4,3,"schuren",3,3
681,"brick","Schuren",4,3,"schuren",3,3
684,"brick","schuren",4,3,"schuren",3,3
750,"brick","schuren",4,3,"schuren",3,3
780,"brick","schuren",4,3,"schuren",3,3
295,"brick","schutting",4,3,"schutting",3,2
164,"brick","schuur",4,3,"schuur",3,1
167,"brick","schuur",4,3,"schuur",3,1
189,"brick","schuur",4,3,"schuur",3,1
195,"brick","schuur",4,3,"schuur",3,1
386,"brick","schuur",4,3,"schuur",3,1
398,"brick","schuur",4,3,"schuur",3,1
409,"brick","schuur",4,3,"schuur",3,1
744,"brick","schuur",4,3,"schuur",3,1
138,"brick","schuur bijbouwen",4,3,"schuur bijbouwen",1,1
104,"brick","Schuur bouwen",4,3,"schuur bouwen",1,1
179,"brick","Schuur bouwen",4,3,"schuur bouwen",1,1
191,"brick","schuurpapier",4,3,"schuurpapier",3,3
261,"brick","schuurpapier",4,3,"schuurpapier",3,3
270,"brick"," schuurpapier",4,3,"schuurpapier",3,3
293,"brick","Schuurpapier",4,3,"schuurpapier",3,3
720,"brick","als schuurpapier",4,3,"schuurpapier",3,3
735,"brick","schuurpapier",4,3,"schuurpapier",3,3
612,"brick","scrubben",4,3,"scrubben",3,3
131,"brick","sculptuur",4,3,"sculptuur",3,3
186,"brick","sculptuur",4,3,"sculptuur",3,3
723,"brick","siermuur ",4,3,"siermuur",1,3
211,"brick","sierobject",4,3,"sierobject",3,3
657,"brick","om mee te sjoelen",4,3,"sjoelen",4,4
100,"brick","slaan",4,3,"slaan",3,2
107,"brick","slaan",4,3,"slaan",3,2
121,"brick","slaan",4,3,"slaan",3,2
152,"brick","slaan",4,3,"slaan",3,2
156,"brick","ermee slaan",4,3,"slaan",3,2
163,"brick","iemand slaan",4,3,"slaan",3,2
170,"brick","Slaan",4,3,"slaan",3,2
199,"brick","slaan",4,3,"slaan",3,2
205,"brick","gebruiken om door te slaan(karate)",4,3,"slaan",3,2
214,"brick","iemand mee slaan",4,3,"slaan",3,2
224,"brick","Slaan",4,3,"slaan",3,2
229,"brick","iemadn mee slaan",4,3,"slaan",3,2
