"ID","prompt","response","set","lab","responseorder","rating","rater1","rater2","rater3","rater4"
249,"konservendose","sich frisch halten",12,7,10,0.5,0,1,0,1
250,"konservendose","Schrumpfköpfe sammeln",12,7,1,1.25,1,2,1,1
250,"konservendose","anmalen",12,7,2,1,1,1,1,1
250,"konservendose","mit Steinchen füllen -> Dekogegenstand",12,7,3,1,1,1,1,1
250,"konservendose","Kekse verstecken",12,7,4,1,1,1,1,1
250,"konservendose","Stiftehalter",12,7,5,1,1,1,1,1
250,"konservendose","Briefbeschwerer",12,7,6,1.5,2,1,2,1
250,"konservendose","Türstopper",12,7,7,1.25,1,2,1,1
250,"konservendose","Ersatz für Buch unter Tischbein",12,7,8,1.25,2,1,1,1
251,"konservendose","dosenwerfen",12,7,1,1,1,1,1,1
251,"konservendose","dosentelefon bauen",12,7,2,1,1,1,1,1
251,"konservendose","aufbewahren von schrauben und nägel",12,7,3,0.5,1,1,0,0
251,"konservendose","recyln",12,7,4,0.5,1,0,1,0
251,"konservendose","dekoration",12,7,5,0.75,1,1,1,0
251,"konservendose","basteln",12,7,6,1,1,1,1,1
251,"konservendose","behälter",12,7,7,0.25,0,1,0,0
252,"konservendose","Stiftehalter",12,7,1,1,1,1,1,1
252,"konservendose","Blumentopf",12,7,2,1,1,1,1,1
252,"konservendose","Übertopf",12,7,3,1.25,1,1,1,2
252,"konservendose","Gießkanne",12,7,4,1.75,3,1,1,2
252,"konservendose","Duschkopf",12,7,5,2.25,3,2,2,2
252,"konservendose","Aufbewahrungsdose",12,7,6,0.25,0,1,0,0
252,"konservendose","Blumenvase",12,7,7,1,1,1,1,1
252,"konservendose","Kochtopf",12,7,8,1,1,1,1,1
252,"konservendose","Sandkastenform",12,7,9,1.25,1,1,2,1
252,"konservendose","Spardose",12,7,10,1.25,1,2,1,1
253,"konservendose","Schatztruhe",12,7,1,1,1,1,1,1
253,"konservendose","Telefon basteln",12,7,2,1,1,1,1,1
253,"konservendose","Boot basteln",12,7,3,2,2,2,2,2
253,"konservendose","Aquarium",12,7,4,1.75,2,2,1,2
253,"konservendose","Blumentopf",12,7,5,1,1,1,1,1
253,"konservendose","Kopfbedeckung",12,7,6,1,1,1,1,1
253,"konservendose","Schuh",12,7,7,1.25,1,2,1,1
253,"konservendose","Anker",12,7,8,2,2,2,2,2
253,"konservendose","Flaschenpost",12,7,9,2,2,2,2,2
253,"konservendose","Fernrohr",12,7,10,1,1,2,0,1
253,"konservendose","Kaleidoskop",12,7,11,2,2,2,2,2
253,"konservendose","Rassel",12,7,12,1,1,1,1,1
253,"konservendose","Trommel",12,7,13,1,1,1,1,1
253,"konservendose","Ball spielen",12,7,14,1,1,1,1,1
254,"konservendose","Aufbewahungsort",12,7,1,0.25,0,1,0,0
254,"konservendose","Trinkbecher",12,7,2,1,1,1,1,1
254,"konservendose","Sparkasse",12,7,3,1.25,1,2,1,1
254,"konservendose","Aquarium für kleinen Fisch",12,7,4,1.75,2,2,1,2
254,"konservendose","Handtasche",12,7,5,1.25,2,2,0,1
254,"konservendose","Puddingform",12,7,6,1.25,1,2,1,1
254,"konservendose","Stifthalter",12,7,7,1,1,1,1,1
254,"konservendose","Schreibtischmistkübel",12,7,8,1,1,1,1,1
255,"konservendose","wurfgeschoss",12,7,1,1,1,1,1,1
255,"konservendose","stelzen",12,7,2,1.25,1,2,1,1
255,"konservendose","trommel",12,7,3,1,1,1,1,1
255,"konservendose","rassel",12,7,4,1,1,1,1,1
255,"konservendose","schneidwerkzeug",12,7,5,1.25,1,1,2,1
255,"konservendose","wurfziel",12,7,6,1,1,1,1,1
255,"konservendose","aufbewarungsbehätnis",12,7,7,0.25,0,1,0,0
255,"konservendose","keksausstecher",12,7,8,1,1,1,1,1
255,"konservendose","stiftehalter",12,7,9,1,1,1,1,1
255,"konservendose","dekogegenstand",12,7,10,0.75,1,1,1,0
255,"konservendose","""just married""-autoanhängsel",12,7,11,1.25,1,1,2,1
256,"konservendose","Spardose",12,7,1,1.25,1,2,1,1
256,"konservendose","Schnurtelefon",12,7,2,1,1,1,1,1
256,"konservendose","flammenrückschlagexperiment",12,7,3,2.5,2,3,2,3
256,"konservendose","Glas",12,7,4,1,1,1,1,1
256,"konservendose","Tischbeine",12,7,5,1.25,2,1,1,1
256,"konservendose","Besteckkorb",12,7,6,1,1,1,1,1
257,"konservendose","telefon",12,7,1,1,1,1,1,1
257,"konservendose","spielen",12,7,2,1,1,1,1,1
257,"konservendose","dekoration",12,7,3,0.75,1,1,1,0
257,"konservendose","schmuck",12,7,4,1,1,1,1,1
257,"konservendose","blumentopf",12,7,5,1,1,1,1,1
257,"konservendose","werfen",12,7,6,1,1,1,1,1
257,"konservendose","tischbein",12,7,7,1.25,2,1,1,1
257,"konservendose","sparbüchse",12,7,8,1.25,1,2,1,1
257,"konservendose","alarmanlage",12,7,9,1.75,2,2,2,1
257,"konservendose","hochzeits wagen anhängen",12,7,10,1.25,1,1,2,1
258,"konservendose","Telefon",12,7,1,1,1,1,1,1
258,"konservendose","Ausstechform",12,7,2,1.75,3,1,1,2
258,"konservendose","Form",12,7,3,0.75,1,1,0,1
258,"konservendose","Kreis",12,7,4,1,1,1,1,1
258,"konservendose","Stuhl",12,7,5,1.25,1,2,1,1
258,"konservendose","Tisch",12,7,6,1.25,2,1,1,1
258,"konservendose","Turm bauen",12,7,7,1,1,1,1,1
258,"konservendose","Lärm machen",12,7,8,0.75,2,1,0,0
258,"konservendose","Musikinstrument",12,7,9,1,1,1,1,1
258,"konservendose","Trommel",12,7,10,1,1,1,1,1
258,"konservendose","Aufbewahrungsdose",12,7,11,0.25,0,1,0,0
258,"konservendose","Spielzeug für Ratten",12,7,12,1.25,1,2,1,1
258,"konservendose","Versteck",12,7,13,1,1,1,1,1
258,"konservendose","Dose",12,7,14,0.25,1,0,0,0
258,"konservendose","Erhöhung für kleine Menschen",12,7,15,1.5,2,1,2,1
258,"konservendose","Absatz",12,7,16,1,1,1,2,0
259,"konservendose","werfen",12,7,1,1,1,1,1,1
259,"konservendose","jonglieren",12,7,2,1.5,1,2,2,1
259,"konservendose","öffnen",12,7,3,0,0,0,0,0
259,"konservendose","zu drauf schießen",12,7,4,1,1,1,1,1
259,"konservendose","als unterlage",12,7,5,1.25,2,1,1,1
259,"konservendose","als briefbeschwerer",12,7,6,1.5,2,1,2,1
259,"konservendose","gegengewicht",12,7,7,1.5,3,1,1,1
259,"konservendose","notration",12,7,8,0.25,0,1,0,0
260,"konservendose","buchstütze",12,7,1,1.75,3,1,2,1
260,"konservendose","rasieren - deckel",12,7,2,2.25,3,1,3,2
260,"konservendose","sesselfuss",12,7,3,1.75,2,2,1,2
260,"konservendose","vase",12,7,4,1,1,1,1,1
260,"konservendose","geschirr",12,7,5,1,1,1,1,1
260,"konservendose","zum schneiden",12,7,6,1,1,1,1,1
260,"konservendose","haare schneiden schablone - schwammerlfrisur",12,7,7,1.25,2,2,0,1
260,"konservendose","blumentopf",12,7,8,1,1,1,1,1
260,"konservendose","musik",12,7,9,1,1,1,1,1
261,"konservendose","Sparbüchse",12,7,1,1.25,1,2,1,1
261,"konservendose","musikinstrument",12,7,2,1,1,1,1,1
261,"konservendose","steckspiel",12,7,3,1.25,2,1,1,1
261,"konservendose","kloersatz",12,7,4,1.25,2,1,1,1
261,"konservendose","hut",12,7,5,1.25,2,1,1,1
261,"konservendose","schublade",12,7,6,0.75,1,0,1,1
261,"konservendose","hundeleckerlis",12,7,7,0.75,0,1,1,1
261,"konservendose","fernrohr",12,7,8,1,1,2,0,1
261,"konservendose","messbehälter",12,7,9,1.75,3,2,1,1
261,"konservendose","trinkglas",12,7,10,1,1,1,1,1
261,"konservendose","Kontaktlinsen aufbewahrem",12,7,11,1,1,2,0,1
261,"konservendose","schnecken sammeln",12,7,12,1,1,1,1,1
262,"konservendose","essen",12,7,1,0.25,0,1,0,0
262,"konservendose","basteln",12,7,2,1,1,1,1,1
262,"konservendose","damit herum schmeißen",12,7,3,0.5,0,1,1,0
262,"konservendose","Dekoration",12,7,4,0.75,1,1,1,0
262,"konservendose","untersteher",12,7,5,1.25,2,1,1,1
262,"konservendose","hut",12,7,6,1.25,2,1,1,1
262,"konservendose","lendenschützer",12,7,7,1.75,2,2,2,1
263,"konservendose","geschenksverpackung",12,7,1,1.25,2,1,1,1
263,"konservendose","versteck",12,7,2,1,1,1,1,1
263,"konservendose","vorratsdose",12,7,3,0.25,0,1,0,0
263,"konservendose","blumenvase",12,7,4,1,1,1,1,1
263,"konservendose","für bleistifte",12,7,5,1,1,1,1,1
263,"konservendose","hut",12,7,6,1.25,2,1,1,1
263,"konservendose","blumenübertopf",12,7,7,1,1,1,1,1
263,"konservendose","in eine skulptur/kunst einbauen",12,7,8,0.75,1,0,1,1
264,"konservendose","blumenvase",12,7,1,1,1,1,1,1
264,"konservendose","aufbewahrunganderer dinge",12,7,2,0.5,1,1,0,0
264,"konservendose","basteln",12,7,3,1,1,1,1,1
264,"konservendose","bemalen",12,7,4,0.75,1,1,0,1
264,"konservendose","trommeln",12,7,5,1,1,1,1,1
264,"konservendose","musik machen",12,7,6,1,1,1,1,1
264,"konservendose","fasching als hut",12,7,7,1.25,1,2,1,1
264,"konservendose","eindellen",12,7,8,0.5,1,1,0,0
264,"konservendose","verformen",12,7,9,0.5,1,1,0,0
265,"konservendose","Aufbewahrung",12,7,1,0.5,1,1,0,0
265,"konservendose","telefon",12,7,2,1,1,1,1,1
265,"konservendose","treffspiele",12,7,3,1,1,1,1,1
265,"konservendose","murmelspiele",12,7,4,1,1,1,1,1
265,"konservendose","rassel",12,7,5,1,1,1,1,1
265,"konservendose","musikinstrument",12,7,6,1,1,1,1,1
265,"konservendose","trommel",12,7,7,1,1,1,1,1
265,"konservendose","fußball",12,7,8,1,1,1,1,1
265,"konservendose","anmalen",12,7,9,1,1,1,1,1
265,"konservendose","schmelzen und was neues draus formen",12,7,10,0.75,1,1,1,0
265,"konservendose","zusammendrücken",12,7,11,0.25,0,0,1,0
266,"konservendose","e schneiden",12,7,1,0.75,2,0,0,1
266,"konservendose","aufbewahrung von lebensmittel",12,7,2,0.25,0,1,0,0
266,"konservendose","zum ostereier färben",12,7,3,1.5,1,1,1,3
266,"konservendose","aufbewahrungsgegenstand",12,7,4,0.25,0,1,0,0
266,"konservendose","tischmistkübl",12,7,5,1.25,2,1,1,1
266,"konservendose","pinselhalter",12,7,6,1,1,1,1,1
266,"konservendose","stifthalter",12,7,7,1,1,1,1,1
266,"konservendose","wassergefäß beim Malen",12,7,8,1,1,1,1,1
266,"konservendose","musikinstrument",12,7,9,1,1,1,1,1
266,"konservendose","kommunikationsmittel",12,7,10,1,1,1,1,1
267,"konservendose","Schmuck",12,7,1,1,1,1,1,1
267,"konservendose","Behälter",12,7,2,0.25,0,1,0,0
267,"konservendose","Sortierungshilfen",12,7,3,1.25,2,1,1,1
267,"konservendose","Spiele",12,7,4,1,1,1,1,1
267,"konservendose","Deko",12,7,5,0.75,1,1,1,0
267,"konservendose","Unterlage",12,7,6,1.25,2,1,1,1
267,"konservendose","Mischbehälter",12,7,7,1,1,1,1,1
267,"konservendose","Stütze",12,7,8,1,1,1,1,1
267,"konservendose","Trinkbehälter",12,7,9,1,1,1,1,1
267,"konservendose","Kochen",12,7,10,0.75,1,1,1,0
267,"konservendose","Aufbewahrung",12,7,11,0.5,1,1,0,0
267,"konservendose","Transportmittel",12,7,12,0.75,0,1,1,1
268,"konservendose","Trommel",12,7,1,1,1,1,1,1
268,"konservendose","Kochtopf",12,7,2,1,1,1,1,1
268,"konservendose","Spielzeug",12,7,3,1,1,1,1,1
268,"konservendose","Aquarium",12,7,4,1.75,2,2,1,2
268,"konservendose","Blumentopf",12,7,5,1,1,1,1,1
268,"konservendose","als Hut",12,7,6,1.25,2,1,1,1
268,"konservendose","Briefkasten",12,7,7,1.75,2,2,2,1
268,"konservendose","als Napf für Katze",12,7,8,1.25,1,1,1,2
268,"konservendose","Trinkglas",12,7,9,1,1,1,1,1
268,"konservendose","Schreibtischordnungssystem (stifte)",12,7,10,1,1,1,1,1
269,"konservendose","essen",12,7,1,0.25,0,1,0,0
269,"konservendose","spielen",12,7,2,1,1,1,1,1
269,"konservendose","Musik machen",12,7,3,1,1,1,1,1
269,"konservendose","lärmen",12,7,4,0.75,2,1,0,0
269,"konservendose","basteln",12,7,5,1,1,1,1,1
269,"konservendose","Notreserve",12,7,6,0.25,0,1,0,0
269,"konservendose","Hamsterrad",12,7,7,1.5,2,2,1,1
269,"konservendose","Kinderparty",12,7,8,1,1,1,1,1
269,"konservendose","Weihfeuer tragen",12,7,9,1.25,1,1,2,1
269,"konservendose","Bombe basteln",12,7,10,1.75,2,2,1,2
269,"konservendose","Aufbewahrungsbox",12,7,11,0.25,0,1,0,0
269,"konservendose","Schatzkiste",12,7,12,1,1,1,1,1
269,"konservendose","Geheimversteck",12,7,13,1.5,2,1,2,1
269,"konservendose","Sparbüchse",12,7,14,1.25,1,2,1,1
270,"konservendose","Blumentopf",12,7,1,1,1,1,1,1
270,"konservendose","Aquarium",12,7,2,1.75,2,2,1,2
270,"konservendose","Hut",12,7,3,1.25,2,1,1,1
270,"konservendose","fußballspielen",12,7,4,1,1,1,1,1
270,"konservendose","Jausenbox",12,7,5,1.5,1,2,1,2
270,"konservendose","Trinkbecher",12,7,6,1,1,1,1,1
270,"konservendose","Nachttopf",12,7,7,1.75,3,1,2,1
271,"konservendose","Schnurtelefon",12,7,1,1,1,1,1,1
271,"konservendose","Musikinstrument basteln",12,7,2,1,1,1,1,1
271,"konservendose","sparbüchse draus basteln",12,7,3,1.25,1,2,1,1
271,"konservendose","ein kunstwerk basteln",12,7,4,1,1,1,1,1
271,"konservendose","zum teig ausrollen",12,7,5,1.5,2,2,1,1
271,"konservendose","zum muster in beton rollen",12,7,6,1.75,2,2,1,2
271,"konservendose","hausdämmung",12,7,7,1,1,1,1,1
271,"konservendose","messerersatz (deckel)",12,7,8,1.25,2,1,1,1
271,"konservendose","wandhalterung für föhn",12,7,9,2.75,3,2,3,3
271,"konservendose","blumentopf",12,7,10,1,1,1,1,1
272,"konservendose","trommel",12,7,1,1,1,1,1,1
272,"konservendose","Spaardose",12,7,2,1.25,1,2,1,1
272,"konservendose","Faschingshut",12,7,3,1.25,1,2,1,1
272,"konservendose","Blumentopf",12,7,4,1,1,1,1,1
272,"konservendose","kochtopf",12,7,5,1,1,1,1,1
272,"konservendose","Aquarium",12,7,6,1.75,2,2,1,2
272,"konservendose","moderne Kunst",12,7,7,1,1,1,1,1
272,"konservendose","Vase",12,7,8,1,1,1,1,1
272,"konservendose","Gießkanne",12,7,9,1.75,3,1,1,2
272,"konservendose","mit Löchern - Sieb",12,7,10,2.25,3,2,2,2
272,"konservendose","dekoration",12,7,11,0.75,1,1,1,0
272,"konservendose","Dosentelephon",12,7,12,1,1,1,1,1
273,"konservendose","zum erhitzen von wachsresten",12,7,1,1.25,1,1,1,2
273,"konservendose","zum trennen von müll",12,7,2,0.5,1,0,1,0
273,"konservendose","zum basteln eines Telefonap. für kinder",12,7,3,1,1,1,1,1
273,"konservendose","als stelzen",12,7,4,1.25,1,2,1,1
273,"konservendose","als spiel - abschiesen Schießbuden",12,7,5,1,1,1,1,1
273,"konservendose","als sammelbehälter kleingeld",12,7,6,1,1,1,1,1
273,"konservendose","als stiftehalter",12,7,7,1,1,1,1,1
274,"konservendose","um Konserven aufzubewahren",12,7,1,0.25,0,1,0,0
274,"konservendose","als Wurfwaffe",12,7,2,1,1,1,1,1
274,"konservendose","als briefbeschwerer",12,7,3,1.5,2,1,2,1
274,"konservendose","als türstopper",12,7,4,1.25,1,2,1,1
274,"konservendose","als gewicht bei einem versuch",12,7,5,1.5,3,1,1,1
274,"konservendose","Um eine Maus zu töten",12,7,6,1,1,1,1,1
274,"konservendose","Zur Verteidigung",12,7,7,1,1,1,1,1
274,"konservendose","nach öffnen als messerersatz",12,7,8,1,1,1,1,1
274,"konservendose","nach dem auswaschen als behälter",12,7,9,1,1,1,1,1
275,"konservendose","Wurfgeschoss",12,7,1,1,1,1,1,1
275,"konservendose","Wurfziel",12,7,2,1,1,1,1,1
275,"konservendose","Einlegen",12,7,3,0.25,0,1,0,0
275,"konservendose","Einschmelzen",12,7,4,0.75,1,1,1,0
275,"konservendose","Telefon",12,7,5,1,1,1,1,1
275,"konservendose","Spardose",12,7,6,1.25,1,2,1,1
275,"konservendose","Blumentopf",12,7,7,1,1,1,1,1
275,"konservendose","Farbbehälter",12,7,8,0.5,0,1,1,0
275,"konservendose","Behälter für Kleinteile",12,7,9,0.5,1,1,0,0
275,"konservendose","Baumaterial",12,7,10,1,1,1,1,1
275,"konservendose","Kunstobjekt",12,7,11,1.25,1,1,1,2
275,"konservendose","Werbungsträger",12,7,12,1.75,1,2,2,2
276,"konservendose","leer und peer schnur mit einer anderen verbunden als telefon",12,7,1,1,1,1,1,1
276,"konservendose","als glas",12,7,2,1,1,1,1,1
276,"konservendose","als untersteller",12,7,3,1.25,2,1,1,1
276,"konservendose","handschuh",12,7,4,1.5,2,3,0,1
276,"konservendose","als kunstobjekt",12,7,5,1.25,1,1,1,2
276,"konservendose","zum stressabbau, zertreten",12,7,6,0.75,1,0,1,1
276,"konservendose","als status symbol, mit der bloßen hand zerqutschen",12,7,7,1.75,1,2,2,2
277,"konservendose","Balssteln",12,7,1,1,1,1,1,1
277,"konservendose","Fußpalspielen",12,7,2,1,1,1,1,1
277,"konservendose","Dosen Werfen",12,7,3,1,1,1,1,1
278,"konservendose","abpausen",12,7,1,1.5,2,1,2,1
278,"konservendose","abzeichnen",12,7,2,1.25,2,1,1,1
278,"konservendose","zertrümmern",12,7,3,0.5,0,1,0,1
278,"konservendose","schmelzen",12,7,4,0.75,1,1,1,0
278,"konservendose","basteln",12,7,5,1,1,1,1,1
278,"konservendose","hamsterfutterbehälter",12,7,6,1.25,1,2,1,1
278,"konservendose","zuckerbehälter",12,7,7,1,1,1,1,1
278,"konservendose","vögelabschiessen",12,7,8,1.25,1,1,2,1
279,"konservendose","zum tiere fangen",12,7,1,1.25,1,2,1,1
279,"konservendose","erde schürfen",12,7,2,1.75,3,1,2,1
279,"konservendose","darauf rollen",12,7,3,1,2,1,0,1
279,"konservendose","angeben",12,7,4,0,0,0,0,0
279,"konservendose","werfen",12,7,5,1,1,1,1,1
279,"konservendose","zum betrügen",12,7,6,0.75,0,1,1,1
279,"konservendose","mit gewinn verkaufen",12,7,7,0.5,1,1,0,0
279,"konservendose","kunstwerk",12,7,8,1.25,1,1,1,2
279,"konservendose","um tiere zu ärgern",12,7,9,0.75,0,1,1,1
279,"konservendose","um geschwister zu ärgern",12,7,10,0.75,0,1,1,1
280,"konservendose","geldversteck",12,7,1,1.25,1,1,1,2
280,"konservendose","mausefalle",12,7,2,1.75,1,2,2,2
280,"konservendose","blumentopf",12,7,3,1,1,1,1,1
280,"konservendose","dekorationsobjekt",12,7,4,0.75,1,1,1,0
280,"konservendose","aschenbecher",12,7,5,1,2,1,1,0
280,"konservendose","dosentelefon",12,7,6,1,1,1,1,1
280,"konservendose","mini-lagerfeuer",12,7,7,1.75,2,2,2,1
280,"konservendose","wurfgeschoss",12,7,8,1,1,1,1,1
280,"konservendose","damit der tisch nicht wackelt",12,7,9,1.5,2,1,1,2
280,"konservendose","blumenvase",12,7,10,1,1,1,1,1
280,"konservendose","safe-attrappe",12,7,11,2,1,3,2,2
280,"konservendose","um giftmüll aufzubewahren",12,7,12,1,1,1,1,1
280,"konservendose","als geheimversteck",12,7,13,1.5,2,1,2,1
280,"konservendose","für den notfallsvorrat an zigaretten",12,7,14,1.5,2,2,2,0
281,"konservendose","werfen",12,7,1,1,1,1,1,1
281,"konservendose","stapeln",12,7,2,0.5,1,1,0,0
281,"konservendose","briefbeschwerer",12,7,3,1.5,2,1,2,1
281,"konservendose","rollen lassen",12,7,4,0.75,1,1,1,0
281,"konservendose","zum basteln",12,7,5,1,1,1,1,1
281,"konservendose","als messer",12,7,6,1.25,2,1,1,1
281,"konservendose","zur aufbewahrung",12,7,7,0.5,1,1,0,0
281,"konservendose","als vogelschreck",12,7,8,1.75,2,1,3,1
281,"konservendose","laterne",12,7,9,2.25,3,3,1,2
281,"konservendose","instrument",12,7,10,1.5,2,1,1,2
281,"konservendose","sparschwein",12,7,11,1.25,1,2,1,1
281,"konservendose","ziel für schussübungen",12,7,12,1,1,1,1,1
281,"konservendose","dosenwerfen",12,7,13,1,1,1,1,1
281,"konservendose","für stelzen",12,7,14,1.5,1,2,2,1
281,"konservendose","als spucknapf",12,7,15,1.5,1,2,2,1
281,"konservendose","als toilette",12,7,16,1.25,2,1,1,1
282,"konservendose","Bekleidungs",12,7,1,0.75,0,2,0,1
282,"konservendose","Kerzenständer",12,7,2,1,1,1,1,1
282,"konservendose","Spiel",12,7,3,1,1,1,1,1
282,"konservendose","Fernrohr basteln",12,7,4,1,1,2,0,1
282,"konservendose","als Topf",12,7,5,1,1,1,1,1
282,"konservendose","Blumentopf",12,7,6,1,1,1,1,1
282,"konservendose","Safe",12,7,7,2,1,3,2,2
282,"konservendose","Versteck",12,7,8,1,1,1,1,1
282,"konservendose","Experiment für Rosten",12,7,9,2,2,3,2,1
283,"konservendose","kaffee machen",12,7,1,1.25,2,1,1,1
283,"konservendose","für stifte",12,7,2,1,1,1,1,1
283,"konservendose","zahnputzbecher",12,7,3,1,1,1,1,1
283,"konservendose","Bürokram",12,7,4,1,1,1,1,1
283,"konservendose","Vögel verscheuchen",12,7,5,1.5,2,1,2,1
283,"konservendose","Windspiel",12,7,6,1.25,1,1,1,2
284,"konservendose","als Behälter für Essen",12,7,1,0,0,0,0,0
284,"konservendose","als Behälter für Flüssignahrung",12,7,2,0.25,0,1,0,0
284,"konservendose","als Kunstobjekt",12,7,3,1.25,1,1,1,2
284,"konservendose","an das Hochzeitsauto dranhängen",12,7,4,1.25,1,1,2,1
284,"konservendose","als Rhythmusinstrument",12,7,5,1.25,1,1,1,2
284,"konservendose","als ein Haus für einen Frosch",12,7,6,1.5,1,2,2,1
284,"konservendose","als Aufbewahrungsbehälter für Büroklammern",12,7,7,0.5,1,1,0,0
284,"konservendose","Aufbewahrungsbehälter für Lieblingskekse",12,7,8,0.25,0,1,0,0
285,"konservendose","klopfinstrument",12,7,1,1.25,2,1,1,1
285,"konservendose","besteckhalte",12,7,2,1,1,1,1,1
285,"konservendose","vögel verscheuche",12,7,3,1.5,2,1,2,1
285,"konservendose","blumentopf",12,7,4,1,1,1,1,1
285,"konservendose","münzensammlung",12,7,5,1,1,1,1,1
285,"konservendose","rollschuh für leichgewichtige",12,7,6,1.75,2,2,1,2
286,"konservendose","blumenvase",12,7,1,1,1,1,1,1
286,"konservendose","geschenkebox",12,7,2,1,1,1,1,1
286,"konservendose","für schmutzwäsche",12,7,3,1.25,2,2,0,1
286,"konservendose","zum marmelade einmachen",12,7,4,1,0,2,1,1
286,"konservendose","als zahnputzbecher",12,7,5,1,1,1,1,1
286,"konservendose","trinkgefäß",12,7,6,1,1,1,1,1
286,"konservendose","""telefon"" mit schnur",12,7,7,1.25,1,1,1,2
286,"konservendose","trommel",12,7,8,1,1,1,1,1
286,"konservendose","an autos hinten anhängen",12,7,9,1.25,1,1,2,1
287,"konservendose","hut",12,7,1,1.25,2,1,1,1
287,"konservendose","trinbecher",12,7,2,1,1,1,1,1
287,"konservendose","zuckerdose",12,7,3,1,1,1,1,1
287,"konservendose","als rad",12,7,4,1.25,1,2,1,1
287,"konservendose","topf",12,7,5,1,1,1,1,1
287,"konservendose","fussbalspielen",12,7,6,1,1,1,1,1
287,"konservendose","tennis",12,7,7,1,1,1,1,1
287,"konservendose","figur basteln",12,7,8,1,1,1,1,1
287,"konservendose","trommel",12,7,9,1,1,1,1,1
287,"konservendose","rassel",12,7,10,1,1,1,1,1
287,"konservendose","ziegel",12,7,11,1,1,1,1,1
287,"konservendose","fernrohr",12,7,12,1,1,2,0,1
288,"konservendose","erschlagen von leuten",12,7,1,1,1,1,1,1
288,"konservendose","einfüllen von büroklammern oÄ",12,7,2,0.75,1,1,1,0
288,"konservendose","lärm machen",12,7,3,0.75,2,1,0,0
288,"konservendose","hin und her rollen",12,7,4,0.25,0,1,0,0
288,"konservendose","aufsetzten",12,7,5,1,1,1,1,1
288,"konservendose","dekoration",12,7,6,0.75,1,1,1,0
288,"konservendose","schnurrtelefon von kindern",12,7,7,1,1,1,1,1
288,"konservendose","mit Holz zu einem wasserrad",12,7,8,2.5,3,3,2,2
289,"konservendose","als fitnessgerät",12,7,1,1.75,2,1,2,2
289,"konservendose","als buchhalter, damit die bücher nicht umkippen",12,7,2,1.75,3,1,2,1
289,"konservendose","um einen wackligen stuhl zu reparieren",12,7,3,1.25,1,1,1,2
289,"konservendose","um damit ""dinge auf dem kopf balancieren"" zu üben",12,7,4,1.75,2,1,2,2
289,"konservendose","als wurfgeschoss",12,7,5,1,1,1,1,1
289,"konservendose","um damit nägel in die wand zu schlagen",12,7,6,1.5,2,1,1,2
289,"konservendose","als briefbeschwerer",12,7,7,1.5,2,1,2,1
289,"konservendose","als geschenk für jemanden, den man nicht mag",12,7,8,1,1,2,1,0
289,"konservendose","um darauf zu sitzen",12,7,9,1.25,2,1,1,1
290,"konservendose","deko",12,7,1,0.75,1,1,1,0
290,"konservendose","als blumentopf",12,7,2,1,1,1,1,1
