"ID","prompt","response","rater1","rater2","rater3","rater4","set","itemID","item_english","openness","CAQ"
1085,"镊子","烤肉",2,2,1,4,1,1028,NA,NA,NA
1085,"靴子","做插花",2,3,3,2,1,1017,NA,NA,NA
1085,"靴子","盛水",2,2,3,2,1,1017,NA,NA,NA
1085,"领带","两人三足",3,3,2,2,1,1023,NA,NA,NA
1085,"领带","包扎伤口",2,2,2,3,1,1023,NA,NA,NA
1086,"南瓜","南瓜灯",2,2,2,2,1,1020,NA,NA,NA
1086,"南瓜","米桶",2,2,3,5,1,1020,NA,NA,NA
1086,"卫生纸","口罩",2,3,2,3,1,1029,NA,NA,NA
1086,"卫生纸","棉球",2,2,3,2,1,1029,NA,NA,NA
1086,"喇叭","水瓢",2,2,2,2,1,1022,NA,NA,NA
1086,"喇叭","漏斗",2,2,2,2,1,1022,NA,NA,NA
1086,"手套","毛衣",2,2,3,3,1,1025,NA,NA,NA
1086,"手套","米袋",2,3,2,4,1,1025,NA,NA,NA
1086,"扑克","盒子",2,2,3,4,1,1024,NA,NA,NA
1086,"扑克","防水层",3,3,3,4,1,1024,NA,NA,NA
1086,"报纸","纸船",2,2,4,1,1,1016,NA,NA,NA
1086,"报纸","铅笔",2,3,1,3,1,1016,NA,NA,NA
1086,"易拉罐","船",3,3,4,4,1,1018,NA,NA,NA
1086,"易拉罐","风铃",3,3,3,4,1,1018,NA,NA,NA
1086,"玉米","按摩器",2,2,3,4,1,1019,NA,NA,NA
1086,"玉米","滑轮",2,4,3,4,1,1019,NA,NA,NA
1086,"耳机","渔网",4,3,0,4,1,1021,NA,NA,NA
1086,"耳机","绳子",2,2,2,2,1,1021,NA,NA,NA
1086,"蛋清","稠化剂",3,2,3,4,1,1030,NA,NA,NA
1086,"蛋清","面膜",3,2,2,2,1,1030,NA,NA,NA
1086,"袜子","丝袜奶茶",3,0,0,0,1,1027,NA,NA,NA
1086,"袜子","沙包",2,2,2,4,1,1027,NA,NA,NA
1086,"银行卡","尺子",2,2,2,2,1,1026,NA,NA,NA
1086,"银行卡","骨折支架",3,3,2,4,1,1026,NA,NA,NA
1086,"镊子","痒痒挠",2,2,2,3,1,1028,NA,NA,NA
1086,"镊子","起子",3,2,2,3,1,1028,NA,NA,NA
1086,"靴子","水桶",2,3,3,3,1,1017,NA,NA,NA
1086,"靴子","米袋",2,3,0,4,1,1017,NA,NA,NA
1086,"领带","止血带",2,2,2,3,1,1023,NA,NA,NA
1086,"领带","绷带",2,2,2,3,1,1023,NA,NA,NA
1087,"南瓜","南瓜车",2,2,3,3,1,1020,NA,NA,NA
1087,"南瓜","矮凳",1,2,3,4,1,1020,NA,NA,NA
1087,"卫生纸","衣服",2,2,2,4,1,1029,NA,NA,NA
1087,"卫生纸","鞋垫",2,2,2,3,1,1029,NA,NA,NA
1087,"喇叭","帽子",2,2,3,4,1,1022,NA,NA,NA
1087,"喇叭","灯帽",2,2,3,3,1,1022,NA,NA,NA
1087,"手套","帽子",2,2,2,4,1,1025,NA,NA,NA
1087,"手套","挎包",2,3,2,5,1,1025,NA,NA,NA
1087,"扑克","墙纸",2,3,3,5,1,1024,NA,NA,NA
1087,"扑克","鞋垫",2,2,3,4,1,1024,NA,NA,NA
1087,"报纸","墙纸",2,2,3,2,1,1016,NA,NA,NA
1087,"报纸","帽子",2,1,3,1,1,1016,NA,NA,NA
1087,"易拉罐","乐器",3,4,3,4,1,1018,NA,NA,NA
1087,"易拉罐","笔筒",2,2,2,2,1,1018,NA,NA,NA
1087,"玉米","按摩器",2,2,3,4,1,1019,NA,NA,NA
1087,"玉米","项链手链",2,3,4,3,1,1019,NA,NA,NA
1087,"耳机","耳环",2,3,2,3,1,1021,NA,NA,NA
1087,"耳机","鞋带",2,2,2,2,1,1021,NA,NA,NA
1087,"蛋清","擦脸",3,2,2,2,1,1030,NA,NA,NA
1087,"蛋清","胶水",2,2,3,3,1,1030,NA,NA,NA
1087,"袜子","帽子",2,2,2,4,1,1027,NA,NA,NA
1087,"袜子","钥匙套",2,3,2,4,1,1027,NA,NA,NA
1087,"银行卡","鞋垫",2,2,3,4,1,1026,NA,NA,NA
1087,"银行卡","项链",2,2,4,5,1,1026,NA,NA,NA
1087,"镊子","乐器",4,3,4,5,1,1028,NA,NA,NA
1087,"镊子","耳环",2,2,2,4,1,1028,NA,NA,NA
1087,"靴子","挎包",2,2,4,5,1,1017,NA,NA,NA
1087,"靴子","花盆",2,3,3,2,1,1017,NA,NA,NA
1087,"领带","束发绳",2,2,2,2,1,1023,NA,NA,NA
1087,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1088,"南瓜","桌子",1,2,3,5,1,1020,NA,NA,NA
1088,"南瓜","水勺",2,2,3,4,1,1020,NA,NA,NA
1088,"卫生纸","桌布",2,2,2,4,1,1029,NA,NA,NA
1088,"卫生纸","流苏装饰",3,2,3,3,1,1029,NA,NA,NA
1088,"喇叭","灯罩",2,2,3,3,1,1022,NA,NA,NA
1088,"喇叭","盛水",2,2,2,2,1,1022,NA,NA,NA
1088,"手套","抹布",2,2,3,2,1,1025,NA,NA,NA
1088,"手套","挂坠",2,3,3,5,1,1025,NA,NA,NA
1088,"扑克","小铲子",3,2,3,3,1,1024,NA,NA,NA
1088,"扑克","橡皮泥刀",2,2,2,2,1,1024,NA,NA,NA
1088,"报纸","地毯",2,2,3,3,1,1016,NA,NA,NA
1088,"报纸","篮球",2,3,3,5,1,1016,NA,NA,NA
1088,"易拉罐","擀饺子皮",2,3,3,5,1,1018,NA,NA,NA
1088,"易拉罐","笔筒",2,2,2,2,1,1018,NA,NA,NA
1088,"玉米","做书包扣",2,3,3,5,1,1019,NA,NA,NA
1088,"玉米","窗帘坠",2,3,3,4,1,1019,NA,NA,NA
1088,"耳机","发箍",2,2,3,3,1,1021,NA,NA,NA
1088,"耳机","流苏",3,3,2,3,1,1021,NA,NA,NA
1088,"蛋清","洗面奶",3,2,2,2,1,1030,NA,NA,NA
1088,"蛋清","胶水",3,2,3,3,1,1030,NA,NA,NA
1088,"袜子","小包",2,2,2,3,1,1027,NA,NA,NA
1088,"袜子","绳子",2,2,2,3,1,1027,NA,NA,NA
1088,"银行卡","小刀",2,2,2,2,1,1026,NA,NA,NA
1088,"银行卡","小铲子",2,2,3,3,1,1026,NA,NA,NA
1088,"镊子","小撬棍",2,2,2,2,1,1028,NA,NA,NA
1088,"镊子","雕橡皮泥",3,3,3,4,1,1028,NA,NA,NA
1088,"靴子","笔筒",2,2,3,3,1,1017,NA,NA,NA
1088,"靴子","装羽毛球",2,2,2,4,1,1017,NA,NA,NA
1088,"领带","挂绳",2,2,2,3,1,1023,NA,NA,NA
1088,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1089,"南瓜","南瓜灯",2,2,2,2,1,1020,NA,NA,NA
1089,"南瓜","容器",1,2,3,3,1,1020,NA,NA,NA
1089,"卫生纸","包鞋",2,1,2,3,1,1029,NA,NA,NA
1089,"卫生纸","吸水",2,2,2,2,1,1029,NA,NA,NA
1089,"喇叭","告白",2,2,1,2,1,1022,NA,NA,NA
1089,"喇叭","装饰",2,2,3,2,1,1022,NA,NA,NA
1089,"手套","擦鞋布",2,2,3,2,1,1025,NA,NA,NA
1089,"手套","漏网",2,3,0,3,1,1025,NA,NA,NA
1089,"扑克","当做虚拟货币",3,2,3,5,1,1024,NA,NA,NA
1089,"扑克","抽号",2,2,3,5,1,1024,NA,NA,NA
1089,"报纸","叠成垃圾桶",3,2,1,4,1,1016,NA,NA,NA
1089,"报纸","桌布",2,3,3,4,1,1016,NA,NA,NA
1089,"易拉罐","种花",2,2,2,2,1,1018,NA,NA,NA
1089,"易拉罐","足球",2,2,3,4,1,1018,NA,NA,NA
1089,"玉米","染色",3,3,2,5,1,1019,NA,NA,NA
1089,"玉米","用于生物实验",4,2,4,3,1,1019,NA,NA,NA
1089,"耳机","包扎",2,2,3,3,1,1021,NA,NA,NA
1089,"耳机","项链",2,2,2,3,1,1021,NA,NA,NA
1089,"蛋清","养花",3,2,2,3,1,1030,NA,NA,NA
1089,"蛋清","面膜",3,2,2,2,1,1030,NA,NA,NA
1089,"袜子","礼物",2,2,2,3,1,1027,NA,NA,NA
1089,"袜子","装钱",2,2,2,3,1,1027,NA,NA,NA
1089,"银行卡","画直线",2,2,2,2,1,1026,NA,NA,NA
1089,"银行卡","酒店里插的卡",3,3,1,3,1,1026,NA,NA,NA
1089,"镊子","夹头发",2,1,1,3,1,1028,NA,NA,NA
1089,"镊子","掏耳朵",2,2,2,3,1,1028,NA,NA,NA
1089,"靴子","种花",2,3,3,2,1,1017,NA,NA,NA
1089,"靴子","装饰品",2,2,3,3,1,1017,NA,NA,NA
1089,"领带","包扎",2,2,2,3,1,1023,NA,NA,NA
1089,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1090,"南瓜","南瓜花灯",2,2,2,2,1,1020,NA,NA,NA
1090,"南瓜","童话中的南瓜车",3,2,3,3,1,1020,NA,NA,NA
1090,"卫生纸","作画",3,2,2,3,1,1029,NA,NA,NA
1090,"卫生纸","叠花",3,2,3,3,1,1029,NA,NA,NA
1090,"喇叭","广而告之",1,1,1,1,1,1022,NA,NA,NA
1090,"喇叭","砸了卖铁",2,2,2,1,1,1022,NA,NA,NA
1090,"手套","彼此了织毛衣",2,2,4,3,1,1025,NA,NA,NA
1090,"手套","艺术品，手套娃娃等",3,3,3,3,1,1025,NA,NA,NA
1090,"扑克","剪贴画",2,2,3,3,1,1024,NA,NA,NA
1090,"扑克","打草稿",2,2,3,4,1,1024,NA,NA,NA
1090,"报纸","擦玻璃",2,1,3,1,1,1016,NA,NA,NA
1090,"报纸","鲜花的包装纸",3,3,3,2,1,1016,NA,NA,NA
1090,"易拉罐","艺术品",2,3,3,1,1,1018,NA,NA,NA
1090,"易拉罐","装东西",2,2,2,2,1,1018,NA,NA,NA
1090,"玉米","减肥",3,1,2,3,1,1019,NA,NA,NA
1090,"玉米","装饰品",2,2,3,2,1,1019,NA,NA,NA
1090,"耳机","听音乐",1,1,1,1,1,1021,NA,NA,NA
1090,"耳机","绑发",2,2,2,2,1,1021,NA,NA,NA
1090,"蛋清","做面膜",3,2,2,2,1,1030,NA,NA,NA
1090,"蛋清","给狗狗吃",1,1,2,1,1,1030,NA,NA,NA
1090,"袜子","作为礼物送人",2,1,2,3,1,1027,NA,NA,NA
1090,"袜子","放圣诞礼物",3,2,2,2,1,1027,NA,NA,NA
1090,"银行卡","开门",2,2,2,3,1,1026,NA,NA,NA
1090,"银行卡","杯垫",2,2,2,3,1,1026,NA,NA,NA
1090,"镊子","手术，拔眉等",3,1,1,1,1,1028,NA,NA,NA
1090,"镊子","熔铸",3,2,4,0,1,1028,NA,NA,NA
1090,"靴子","做花盆",2,3,3,2,1,1017,NA,NA,NA
1090,"靴子","捐赠",3,1,1,1,1,1017,NA,NA,NA
1090,"领带","上吊",2,2,2,2,1,1023,NA,NA,NA
1090,"领带","绑东西",2,2,2,2,1,1023,NA,NA,NA
1091,"南瓜","南瓜饼",1,1,2,1,1,1020,NA,NA,NA
1091,"南瓜","雕花",2,2,1,2,1,1020,NA,NA,NA
1091,"卫生纸","纸屋",3,3,2,3,1,1029,NA,NA,NA
1091,"卫生纸","草稿纸",1,2,2,3,1,1029,NA,NA,NA
1091,"喇叭","喇叭花",2,2,3,0,1,1022,NA,NA,NA
1091,"喇叭","漏斗",2,2,2,2,1,1022,NA,NA,NA
1091,"手套","气球",2,2,3,4,1,1025,NA,NA,NA
1091,"手套","水袋",2,2,2,2,1,1025,NA,NA,NA
1091,"扑克","扑克桥",3,3,3,1,1,1024,NA,NA,NA
1091,"扑克","扑克花",1,2,3,2,1,1024,NA,NA,NA
1091,"报纸","纸屋",3,3,3,4,1,1016,NA,NA,NA
1091,"报纸","食物残渣收集",2,2,3,2,1,1016,NA,NA,NA
1091,"易拉罐","变形金刚",4,3,3,3,1,1018,NA,NA,NA
1091,"易拉罐","花盆",2,2,2,2,1,1018,NA,NA,NA
1091,"玉米","油炸玉米",2,1,1,1,1,1019,NA,NA,NA
1091,"玉米","爆米花",2,1,2,1,1,1019,NA,NA,NA
1091,"耳机","艺术品",3,2,3,3,1,1021,NA,NA,NA
1091,"耳机","鞋带",2,2,2,2,1,1021,NA,NA,NA
1091,"蛋清","做菜",1,2,2,1,1,1030,NA,NA,NA
1091,"蛋清","解毒药",4,3,3,4,1,1030,NA,NA,NA
1091,"袜子","狗窝",2,3,2,4,1,1027,NA,NA,NA
1091,"袜子","过滤芯",3,3,3,4,1,1027,NA,NA,NA
1091,"银行卡","刮痧板",2,2,2,4,1,1026,NA,NA,NA
1091,"银行卡","尺子",2,2,2,2,1,1026,NA,NA,NA
1091,"镊子","夹头发",2,1,1,3,1,1028,NA,NA,NA
1091,"镊子","工艺品",2,2,3,3,1,1028,NA,NA,NA
1091,"靴子","穿",1,1,1,1,1,1017,NA,NA,NA
1091,"靴子","花盆",2,3,3,2,1,1017,NA,NA,NA
1091,"领带","裤腰带",2,2,2,2,1,1023,NA,NA,NA
1091,"领带","领带花",2,2,2,1,1,1023,NA,NA,NA
1092,"南瓜","头盔",2,2,3,4,1,1020,NA,NA,NA
1092,"南瓜","碗",1,2,3,3,1,1020,NA,NA,NA
1092,"卫生纸","内裤",2,2,2,4,1,1029,NA,NA,NA
1092,"卫生纸","坐垫",2,2,2,4,1,1029,NA,NA,NA
1092,"喇叭","乐器",1,1,2,5,1,1022,NA,NA,NA
1092,"喇叭","传音器",1,1,2,1,1,1022,NA,NA,NA
1092,"手套","滤网",2,3,3,4,1,1025,NA,NA,NA
1092,"手套","花洒",3,3,3,5,1,1025,NA,NA,NA
1092,"扑克","乐高",3,2,3,3,1,1024,NA,NA,NA
1092,"扑克","飞镖",3,3,2,2,1,1024,NA,NA,NA
1092,"报纸","知识",4,1,3,1,1,1016,NA,NA,NA
1092,"报纸","飞盘",2,3,0,3,1,1016,NA,NA,NA
1092,"易拉罐","乐器",3,3,3,4,1,1018,NA,NA,NA
1092,"易拉罐","乐高",3,3,3,3,1,1018,NA,NA,NA
1092,"玉米","棒槌",2,2,3,3,1,1019,NA,NA,NA
1092,"玉米","钱",1,1,4,3,1,1019,NA,NA,NA
1092,"耳机","耳塞",1,1,2,2,1,1021,NA,NA,NA
1092,"耳机","项链",2,2,2,3,1,1021,NA,NA,NA
1092,"蛋清","培养基",4,3,3,4,1,1030,NA,NA,NA
1092,"蛋清","裱花",2,2,2,3,1,1030,NA,NA,NA
1092,"袜子","空间门",3,4,4,3,1,1027,NA,NA,NA
1092,"袜子","花盆",2,3,2,3,1,1027,NA,NA,NA
1092,"银行卡","扑克牌",2,2,2,3,1,1026,NA,NA,NA
1092,"银行卡","魔毯",4,4,3,5,1,1026,NA,NA,NA
1092,"镊子","别针",2,2,3,4,1,1028,NA,NA,NA
1092,"镊子","钢架",3,3,3,3,1,1028,NA,NA,NA
1092,"靴子","花盆",2,2,3,2,1,1017,NA,NA,NA
1092,"靴子","雕塑",2,2,3,3,1,1017,NA,NA,NA
1092,"领带","沙包",3,3,4,5,1,1023,NA,NA,NA
1092,"领带","裙子",2,2,3,4,1,1023,NA,NA,NA
1093,"南瓜","做南瓜灯",2,2,2,2,1,1020,NA,NA,NA
1093,"南瓜","讲课道具",2,3,2,2,1,1020,NA,NA,NA
1093,"卫生纸","做被子",2,3,2,4,1,1029,NA,NA,NA
1093,"卫生纸","做装饰",2,2,2,2,1,1029,NA,NA,NA
1093,"喇叭","当做帽子",2,2,2,2,1,1022,NA,NA,NA
1093,"喇叭","当扩音器",1,1,2,1,1,1022,NA,NA,NA
1093,"手套","做头饰",2,2,2,2,1,1025,NA,NA,NA
1093,"手套","装东西",2,2,2,2,1,1025,NA,NA,NA
1093,"扑克","做房子",2,3,3,3,1,1024,NA,NA,NA
1093,"扑克","做扇子",3,3,3,2,1,1024,NA,NA,NA
1093,"报纸","叠成帽子",3,1,2,1,1,1016,NA,NA,NA
1093,"报纸","当做书壳",2,2,3,2,1,1016,NA,NA,NA
1093,"易拉罐","当做笔筒",2,2,2,2,1,1018,NA,NA,NA
1093,"易拉罐","当做鞋跟",2,2,3,4,1,1018,NA,NA,NA
1093,"玉米","作为燃料",3,2,3,4,1,1019,NA,NA,NA
1093,"玉米","当装饰品",2,2,3,2,1,1019,NA,NA,NA
1093,"耳机","当做绳子",2,2,2,2,1,1021,NA,NA,NA
1093,"耳机","扎头发",2,2,2,2,1,1021,NA,NA,NA
1093,"蛋清","做奶油",2,1,2,3,1,1030,NA,NA,NA
1093,"蛋清","做蛋糕",2,1,2,3,1,1030,NA,NA,NA
1093,"袜子","当礼品袋",2,2,2,2,1,1027,NA,NA,NA
1093,"袜子","当袋子",2,2,2,2,1,1027,NA,NA,NA
1093,"银行卡","开门",2,2,2,4,1,1026,NA,NA,NA
1093,"银行卡","当尺子",2,2,2,2,1,1026,NA,NA,NA
1093,"镊子","做装饰",2,2,3,3,1,1028,NA,NA,NA
1093,"镊子","拔毛",2,1,1,1,1,1028,NA,NA,NA
1093,"靴子","作为鞋子",1,1,1,1,1,1017,NA,NA,NA
1093,"靴子","用来盛水",2,2,3,2,1,1017,NA,NA,NA
1093,"领带","做装饰物",2,2,3,2,1,1023,NA,NA,NA
1093,"领带","当做绑带",2,2,2,2,1,1023,NA,NA,NA
1094,"南瓜","南瓜灯",2,2,2,2,1,1020,NA,NA,NA
1094,"南瓜","新型材料衣服",4,3,4,4,1,1020,NA,NA,NA
1094,"卫生纸","可折叠日记本",3,4,2,3,1,1029,NA,NA,NA
1094,"卫生纸","艺术品（如做成彩带，货扭一扭）",3,2,3,2,1,1029,NA,NA,NA
1094,"喇叭","储物盒",2,2,2,3,1,1022,NA,NA,NA
1094,"喇叭","漏斗",2,2,2,2,1,1022,NA,NA,NA
1094,"手套","填充玩偶",3,3,3,3,1,1025,NA,NA,NA
1094,"手套","沙包",2,2,3,4,1,1025,NA,NA,NA
1094,"扑克","收纳盒",2,2,3,3,1,1024,NA,NA,NA
1094,"扑克","艺术品搭建",3,2,3,2,1,1024,NA,NA,NA
1094,"报纸","新型环保衣服",4,2,2,2,1,1016,NA,NA,NA
1094,"报纸","未来房子（环保，抗震）",4,4,3,5,1,1016,NA,NA,NA
1094,"易拉罐","收纳盒",2,2,2,2,1,1018,NA,NA,NA
1094,"易拉罐","音乐盒",3,3,3,4,1,1018,NA,NA,NA
1094,"玉米","新型材料衣服",4,4,4,2,1,1019,NA,NA,NA
1094,"玉米","艺术品",2,2,3,2,1,1019,NA,NA,NA
1094,"耳机","发绳",2,2,2,2,1,1021,NA,NA,NA
1094,"耳机","门帘",3,2,3,4,1,1021,NA,NA,NA
1094,"蛋清","肥料",3,2,3,3,1,1030,NA,NA,NA
1094,"蛋清","面膜",3,2,2,2,1,1030,NA,NA,NA
1094,"袜子","保护脚腕",2,1,2,2,1,1027,NA,NA,NA
1094,"袜子","玩偶填充",2,2,2,3,1,1027,NA,NA,NA
1094,"银行卡","搭建艺术品",2,2,3,3,1,1026,NA,NA,NA
1094,"银行卡","贴手机膜的工具",2,2,2,2,1,1026,NA,NA,NA
1094,"镊子","夹水果",2,2,1,2,1,1028,NA,NA,NA
1094,"镊子","除草工具",2,2,1,3,1,1028,NA,NA,NA
1094,"靴子","艺术品",2,2,3,2,1,1017,NA,NA,NA
1094,"靴子","酒杯",2,2,3,4,1,1017,NA,NA,NA
1094,"领带","系窗帘带",2,2,3,3,1,1023,NA,NA,NA
1094,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1095,"南瓜","可雕刻为人类的大脑，包含着众多脑区",4,3,2,4,1,1020,NA,NA,NA
1095,"南瓜","荣华富贵",3,0,0,0,1,1020,NA,NA,NA
1095,"卫生纸","干净",0,1,2,0,1,1029,NA,NA,NA
1095,"卫生纸","草稿纸",2,1,2,3,1,1029,NA,NA,NA
1095,"喇叭","号召和鼓舞",1,1,4,0,1,1022,NA,NA,NA
1095,"喇叭","防身工具",3,3,3,4,1,1022,NA,NA,NA
1095,"手套","温暖",2,1,1,0,1,1025,NA,NA,NA
1095,"手套","裁剪为可爱的小衣服",3,3,3,3,1,1025,NA,NA,NA
1095,"扑克","人民币",3,2,3,5,1,1024,NA,NA,NA
1095,"扑克","娱乐",1,1,2,1,1,1024,NA,NA,NA
1095,"报纸","时事",1,1,3,1,1,1016,NA,NA,NA
1095,"报纸","毛毯",2,2,2,3,1,1016,NA,NA,NA
1095,"易拉罐","人类的众多创造之一",0,0,0,1,1,1018,NA,NA,NA
1095,"易拉罐","雕刻为艺术品",3,3,3,2,1,1018,NA,NA,NA
1095,"玉米","农民勤劳的结晶",0,0,1,0,1,1019,NA,NA,NA
1095,"玉米","玉米粒可以作为珍珠串成一串",2,2,4,3,1,1019,NA,NA,NA
1095,"耳机","美妙的声音",1,1,1,0,1,1021,NA,NA,NA
1095,"耳机","项链",2,2,2,3,1,1021,NA,NA,NA
1095,"蛋清","丰富的营养",3,1,2,0,1,1030,NA,NA,NA
1095,"蛋清","洗面奶",3,2,2,2,1,1030,NA,NA,NA
1095,"袜子","小动物的被子",2,3,2,4,1,1027,NA,NA,NA
1095,"袜子","贴心",0,0,0,0,1,1027,NA,NA,NA
1095,"银行卡","垫桌脚",2,2,3,2,1,1026,NA,NA,NA
1095,"银行卡","财力的象征",1,1,1,0,1,1026,NA,NA,NA
1095,"镊子","杀人的工具",2,3,2,3,1,1028,NA,NA,NA
1095,"镊子","身体生病了",0,0,0,0,1,1028,NA,NA,NA
1095,"靴子","妈妈的爱",4,0,0,1,1,1017,NA,NA,NA
1095,"靴子","蚂蚁的城堡",4,4,4,5,1,1017,NA,NA,NA
1095,"领带","弯成一朵花",3,3,3,3,1,1023,NA,NA,NA
1095,"领带","魅力",1,1,3,0,1,1023,NA,NA,NA
1096,"南瓜","做灯 装饰",2,2,2,2,1,1020,NA,NA,NA
1096,"南瓜","当容器",1,2,3,3,1,1020,NA,NA,NA
1096,"卫生纸","当杯垫",2,2,2,2,1,1029,NA,NA,NA
1096,"卫生纸","折纸玩具",2,2,2,2,1,1029,NA,NA,NA
1096,"喇叭","漏斗",2,2,2,2,1,1022,NA,NA,NA
1096,"喇叭","装饰",2,2,3,2,1,1022,NA,NA,NA
1096,"手套","狗咬玩具",2,3,3,4,1,1025,NA,NA,NA
1096,"手套","装零碎物件",2,2,2,2,1,1025,NA,NA,NA
1096,"扑克","当刮板",3,2,3,2,1,1024,NA,NA,NA
1096,"扑克","飞镖",3,3,2,2,1,1024,NA,NA,NA
1096,"报纸","擦玻璃",2,1,2,2,1,1016,NA,NA,NA
1096,"报纸","练书法",2,3,3,3,1,1016,NA,NA,NA
1096,"易拉罐","装饰品",2,2,2,2,1,1018,NA,NA,NA
1096,"易拉罐","里面点上蜡烛 烤肉",3,4,3,4,1,1018,NA,NA,NA
1096,"玉米","爆米花",2,1,2,1,1,1019,NA,NA,NA
1096,"玉米","给小孩子当计数教具",2,3,3,2,1,1019,NA,NA,NA
1096,"耳机","潮流单品",2,2,3,0,1,1021,NA,NA,NA
1096,"耳机","跳绳",2,2,2,2,1,1021,NA,NA,NA
1096,"蛋清","敷脸",3,2,2,2,1,1030,NA,NA,NA
1096,"蛋清","胶水",3,2,2,3,1,1030,NA,NA,NA
1096,"袜子","狗咬玩具",2,3,2,4,1,1027,NA,NA,NA
1096,"袜子","装圣诞礼物",3,2,2,2,1,1027,NA,NA,NA
1096,"银行卡","当刮板",2,2,2,1,1,1026,NA,NA,NA
1096,"银行卡","当尺子",2,2,2,2,1,1026,NA,NA,NA
1096,"镊子","拔毛",2,1,1,1,1,1028,NA,NA,NA
1096,"镊子","掏耳朵",2,2,2,3,1,1028,NA,NA,NA
1096,"靴子","当球踢",2,3,4,5,1,1017,NA,NA,NA
1096,"靴子","当花盆用",2,3,3,2,1,1017,NA,NA,NA
1096,"领带","绷带",2,2,2,2,1,1023,NA,NA,NA
1096,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1097,"南瓜","锅",1,2,3,4,1,1020,NA,NA,NA
1097,"南瓜","长发",0,0,0,0,1,1020,NA,NA,NA
1097,"卫生纸","床垫",2,3,2,4,1,1029,NA,NA,NA
1097,"卫生纸","过滤",3,2,4,3,1,1029,NA,NA,NA
1097,"喇叭","漏斗",2,2,2,2,1,1022,NA,NA,NA
1097,"喇叭","铠甲勇士",3,3,3,0,1,1022,NA,NA,NA
1097,"手套","养虫子",2,3,2,4,1,1025,NA,NA,NA
1097,"手套","抹布",2,2,3,2,1,1025,NA,NA,NA
1097,"扑克","杀人",3,3,3,2,1,1024,NA,NA,NA
1097,"扑克","造房子",3,3,3,3,1,1024,NA,NA,NA
1097,"报纸","梯子（重塑）",4,4,2,1,1,1016,NA,NA,NA
1097,"报纸","棍子",1,2,3,4,1,1016,NA,NA,NA
1097,"易拉罐","帽子",2,2,3,4,1,1018,NA,NA,NA
1097,"易拉罐","酒精灯",3,3,3,4,1,1018,NA,NA,NA
1097,"玉米","子弹",3,3,3,4,1,1019,NA,NA,NA
1097,"玉米","玉米地砖",2,3,3,4,1,1019,NA,NA,NA
1097,"耳机","上吊",3,2,2,4,1,1021,NA,NA,NA
1097,"耳机","腰带",2,2,2,3,1,1021,NA,NA,NA
1097,"蛋清","沐浴",3,2,2,2,1,1030,NA,NA,NA
1097,"蛋清","粘合剂",3,2,3,3,1,1030,NA,NA,NA
1097,"袜子","头套",2,2,2,3,1,1027,NA,NA,NA
1097,"袜子","过滤",3,3,3,4,1,1027,NA,NA,NA
1097,"银行卡","切菜",2,2,2,2,1,1026,NA,NA,NA
1097,"银行卡","风铃",3,3,3,4,1,1026,NA,NA,NA
1097,"镊子","刮皮",2,2,2,2,1,1028,NA,NA,NA
1097,"镊子","杀人",2,3,2,3,1,1028,NA,NA,NA
1097,"靴子","暗器",4,3,4,5,1,1017,NA,NA,NA
1097,"靴子","水壶",2,2,3,3,1,1017,NA,NA,NA
1097,"领带","头巾",2,2,3,2,1,1023,NA,NA,NA
1097,"领带","腰带",2,2,2,2,1,1023,NA,NA,NA
1098,"南瓜","帽子",2,2,3,3,1,1020,NA,NA,NA
1098,"南瓜","菜装饰物",2,1,2,2,1,1020,NA,NA,NA
1098,"卫生纸","保鲜",3,2,2,2,1,1029,NA,NA,NA
1098,"卫生纸","表演工具",3,2,3,2,1,1029,NA,NA,NA
1098,"喇叭","装饰物",2,2,3,2,1,1022,NA,NA,NA
1098,"喇叭","音频信号",1,1,1,0,1,1022,NA,NA,NA
1098,"手套","小动物衣服",2,3,3,3,1,1025,NA,NA,NA
1098,"手套","装饰物",2,2,3,2,1,1025,NA,NA,NA
1098,"扑克","代表",3,0,4,0,1,1024,NA,NA,NA
1098,"扑克","玩具",2,2,3,2,1,1024,NA,NA,NA
1098,"报纸","美化环境",3,2,2,1,1,1016,NA,NA,NA
1098,"报纸","衣服",2,2,3,2,1,1016,NA,NA,NA
1098,"易拉罐","装饰物",2,2,2,2,1,1018,NA,NA,NA
1098,"易拉罐","道具",3,1,3,1,1,1018,NA,NA,NA
1098,"玉米","发饰",2,3,3,3,1,1019,NA,NA,NA
1098,"玉米","手工作品",3,2,3,2,1,1019,NA,NA,NA
1098,"耳机","玩具",2,2,3,3,1,1021,NA,NA,NA
1098,"耳机","装饰物",2,2,3,3,1,1021,NA,NA,NA
1098,"蛋清","清洗衣物",3,2,2,3,1,1030,NA,NA,NA
1098,"蛋清","美容",3,2,2,2,1,1030,NA,NA,NA
1098,"袜子","动物衣服",2,3,2,4,1,1027,NA,NA,NA
1098,"袜子","抹布",2,2,2,2,1,1027,NA,NA,NA
1098,"银行卡","开口器",2,2,2,2,1,1026,NA,NA,NA
1098,"银行卡","玩具",2,2,3,3,1,1026,NA,NA,NA
